"time","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y","r_11.y","r_22.y","y_11.y","y_22.y"
706,47.1724,49.8193,0.481955,4.81928,0,1,0.398142,0.504277
707,47.518,50.2729,0.136357,5.2729,0,1,0.297159,0.58626
708,47.7744,50.651,-0.120078,5.65099,0,1,0.219274,0.655568
709,47.963,50.9655,-0.308657,5.96549,0,1,0.160779,0.713698
710,48.1011,51.2268,-0.446767,6.22679,0,1,0.117692,0.762227
711,48.2023,51.4437,-0.547962,6.44374,0,1,0.0863897,0.802633
712,48.2768,51.6238,-0.622461,6.6238,0,1,0.0638515,0.836224
713,48.3321,51.7732,-0.677784,6.77319,0,1,0.0476913,0.864122
714,48.3737,51.8971,-0.719361,6.89713,0,1,0.0360982,0.88728
715,48.4054,51.9999,-0.751054,6.99994,0,1,0.0277376,0.906497
716,48.4299,52.0852,-0.77559,7.08523,0,1,0.0216482,0.92244
717,48.4492,52.156,-0.794879,7.15597,0,1,0.0171509,0.935667
718,48.4646,52.2146,-0.810263,7.21465,0,1,0.0137722,0.946639
719,48.477,52.2633,-0.822686,7.26331,0,1,0.0111857,0.955739
720,48.4872,52.3037,-0.832823,7.30368,0,1,0.00916795,0.963288
721,48.4955,52.3372,-0.84116,7.33717,0,1,0.00756574,0.96955
722,48.5024,52.3649,-0.848058,7.36494,0,1,0.00627389,0.974743
723,48.5081,52.388,-0.853787,7.38798,0,1,0.00521929,0.979051
724,48.5129,52.4071,-0.858558,7.40708,0,1,0.00435021,0.982624
725,48.5169,52.4229,-0.862537,7.42293,0,1,0.00362924,0.985588
726,48.5202,52.4361,-0.865856,7.43608,0,1,0.00302851,0.988046
727,48.523,52.447,-0.868626,7.44698,0,1,0.0025267,0.990085
728,48.5253,52.456,-0.870937,7.45602,0,1,0.00210702,0.991776
729,48.5272,52.4635,-0.872863,7.46352,0,1,0.00175592,0.993179
730,48.5288,52.4697,-0.874468,7.46974,0,1,0.00146231,0.994342
731,48.5301,52.4749,-0.875804,7.4749,0,1,0.00121695,0.995307
732,48.5313,52.4792,-0.876915,7.47918,0,1,0.0010121,0.996107
733,48.5322,52.4827,-0.87784,7.48274,0,1,0.000841244,0.996771
734,48.5329,52.4857,-0.878607,7.48568,0,1,0.000698877,0.997322
735,48.5336,52.4881,-0.879245,7.48812,0,1,0.000580358,0.997779
736,48.5341,52.4901,-0.879775,7.49015,0,1,0.000481771,0.998158
737,48.5346,52.4918,-0.880214,7.49183,0,1,0.000399821,0.998472
738,48.5349,52.4932,-0.880579,7.49322,0,1,0.00033174,0.998733
739,48.5352,52.4944,-0.880882,7.49438,0,1,0.000275208,0.998949
740,48.5355,52.4953,-0.881133,7.49534,0,1,0.000228283,0.999128
741,48.5357,52.4961,-0.881341,7.49613,0,1,0.000189344,0.999277
742,48.5358,52.4968,-0.881514,7.49679,0,1,0.00015704,0.9994
743,48.536,52.4973,-0.881657,7.49734,0,1,0.000130243,0.999502
744,48.5361,52.4978,-0.881776,7.49779,0,1,0.000108017,0.999587
745,48.5362,52.4982,-0.881874,7.49817,0,1,8.95834e-5,0.999658
746,48.5363,52.4985,-0.881956,7.49848,0,1,7.42961e-5,0.999716
747,48.5364,52.4987,-0.882024,7.49874,0,1,6.16182e-5,0.999764
748,48.5364,52.499,-0.88208,7.49896,0,1,5.11043e-5,0.999805
749,48.5365,52.4991,-0.882126,7.49913,0,1,4.23849e-5,0.999838
750,48.5365,52.4993,-0.882165,7.49928,0,1,3.51536e-5,0.999866
751,48.5365,52.4994,-0.882197,7.4994,0,1,2.91564e-5,0.999889
752,48.5366,52.4995,-0.882224,7.49951,0,1,2.41826e-5,0.999908
753,48.5366,52.4996,-0.882246,7.49959,0,1,2.00575e-5,0.999923
754,48.5366,52.4997,-0.882264,7.49966,0,1,1.66361e-5,0.999936
755,48.5366,52.4997,-0.882279,7.49972,0,1,1.37985e-5,0.999947
756,48.5366,52.4998,-0.882292,7.49977,0,1,1.14449e-5,0.999956
757,48.5366,52.4998,-0.882302,7.49981,0,1,9.49281e-6,0.999964
758,48.5366,52.4998,-0.882311,7.49984,0,1,7.87371e-6,0.99997
759,48.5367,52.4999,-0.882318,7.49987,0,1,6.53078e-6,0.999975
760,48.5367,52.4999,-0.882324,7.49989,0,1,5.41691e-6,0.999979
761,48.5367,52.4999,-0.882329,7.49991,0,1,4.49302e-6,0.999983
762,48.5367,52.4999,-0.882333,7.49992,0,1,3.72671e-6,0.999986
763,48.5367,52.4999,-0.882336,7.49994,0,1,3.0911e-6,0.999988
764,48.5367,52.4999,-0.882339,7.49995,0,1,2.56389e-6,0.99999
765,48.5367,52.5,-0.882342,7.49996,0,1,2.12661e-6,0.999992
766,48.5367,52.5,-0.882344,7.49996,0,1,1.7639e-6,0.999993
767,48.5367,52.5,-0.882345,7.49997,0,1,1.46306e-6,0.999994
768,48.5367,52.5,-0.882346,7.49998,0,1,1.21352e-6,0.999995
769,48.5367,52.5,-0.882348,7.49998,0,1,1.00655e-6,0.999996
770,48.5367,52.5,-0.882348,7.49998,0,1,8.34874e-7,0.999997
771,48.5367,52.5,-0.882349,7.49999,0,1,6.92481e-7,0.999997
772,48.5367,52.5,-0.88235,7.49999,0,1,5.74373e-7,0.999998
773,48.5367,52.5,-0.88235,7.49999,0,1,4.7641e-7,0.999998
774,48.5367,52.5,-0.882351,7.49999,0,1,3.95154e-7,0.999998
775,48.5367,52.5,-0.882351,7.49999,0,1,3.27758e-7,0.999999
776,48.5367,52.5,-0.882351,7.49999,0,1,2.71856e-7,0.999999
777,48.5367,52.5,-0.882352,7.5,0,1,2.2549e-7,0.999999
778,48.5367,52.5,-0.882352,7.5,0,1,1.87036e-7,0.999999
779,48.5367,52.5,-0.882352,7.5,0,1,1.55141e-7,0.999999
780,48.5367,52.5,-0.882352,7.5,0,1,1.28686e-7,1
781,48.5367,52.5,-0.882352,7.5,0,1,1.06741e-7,1
782,48.5367,52.5,-0.882352,7.5,0,1,8.85371e-8,1
783,48.5367,52.5,-0.882353,7.5,0,1,7.34379e-8,1
784,48.5367,52.5,-0.882353,7.5,0,1,6.09142e-8,1
785,48.5367,52.5,-0.882353,7.5,0,1,5.05268e-8,1
786,48.5367,52.5,-0.882353,7.5,0,1,4.19107e-8,1
787,48.5367,52.5,-0.882353,7.5,0,1,3.47635e-8,1
788,48.5367,52.5,-0.882353,7.5,0,1,2.88349e-8,1
789,48.5367,52.5,-0.882353,7.5,0,1,2.39174e-8,1
790,48.5367,52.5,-0.882353,7.5,0,1,1.98387e-8,1
791,48.5367,52.5,-0.882353,7.5,0,1,1.64557e-8,1
792,48.5367,52.5,-0.882353,7.5,0,1,1.36495e-8,1
793,48.5367,52.5,-0.882353,7.5,0,1,1.13218e-8,1
794,48.5367,52.5,-0.882353,7.5,0,1,9.39101e-9,1
795,48.5367,52.5,-0.882353,7.5,0,1,7.78952e-9,1
796,48.5367,52.5,-0.882353,7.5,0,1,6.4619e-9,1
797,48.5367,52.5,-0.882353,7.5,0,1,5.36212e-9,1
798,48.5367,52.5,-0.882353,7.5,0,1,4.45148e-9,1
799,48.5367,52.5,-0.882353,7.5,0,1,3.69628e-9,1
800,48.5367,52.5,-0.882353,7.5,0,1,3.06725e-9,1
800,48.5367,52.5,-0.882353,7.5,1,1,3.06725e-9,1
800,48.5367,52.5,-0.882353,7.5,1,1,3.06725e-9,1
