"time","IAE_1.y","IAE_2.y","IE1.y","IE2.y","r_11.y","r_22.y","y_11.y","y_22.y"
686,32.6667,2.00252,4.66667,1.12511e-13,1,0,1,-1.03029e-13
687,32.6667,2.00252,4.66667,1.58943e-13,1,0,1,3.70814e-13
688,32.6667,2.00252,4.66667,7.39432e-14,1,0,1,2.11386e-13
689,32.6667,2.00252,4.66667,2.49657e-14,1,0,1,7.01661e-14
690,32.6667,2.00252,4.66667,-7.25533e-15,1,0,1,-2.75335e-14
691,32.6667,2.00252,4.66667,-8.87716e-15,1,0,1,-3.95239e-14
692,32.6667,2.00252,4.66667,3.02011e-16,1,0,1,-6.66134e-15
693,32.6667,2.00252,4.66667,3.37814e-15,1,0,1,7.99361e-15
694,32.6667,2.00252,4.66667,5.25215e-15,1,0,1,1.82077e-14
695,32.6667,2.00252,4.66667,3.54501e-15,1,0,1,1.46549e-14
696,32.6667,2.00252,4.66667,1.38968e-15,1,0,1,7.10543e-15
697,32.6667,2.00252,4.66667,-3.15205e-16,1,0,1,-4.44089e-16
698,32.6667,2.00252,4.66667,-9.43807e-16,1,0,1,-3.55271e-15
699,32.6667,2.00252,4.66667,-6.63669e-16,1,0,1,-2.66454e-15
700,32.6667,2.00252,4.66667,-2.82404e-16,1,0,1,-1.77636e-15
700,32.6667,2.00252,4.66667,-2.82404e-16,1,1,1,-1.77636e-15
700,32.6667,2.00252,4.66667,1.08767e-11,1,1,1,3.0707e-11
700,32.6667,2.00252,4.66667,1.08767e-11,0,1,1,3.0707e-11
701,35.0664,2.27988,2.26689,0.271091,0,1,1.77066,1.0334
702,36.0048,2.3223,1.32858,0.228676,0,1,0.426772,1.0272
703,36.3024,2.33502,1.03097,0.215959,0,1,0.240562,1.00363
704,36.528,2.33613,0.80531,0.21485,0,1,0.2107,0.999986
705,36.7193,2.33623,0.614013,0.21495,0,1,0.170648,0.999919
706,36.8696,2.33627,0.463705,0.21499,0,1,0.131011,0.999987
707,36.984,2.33627,0.349357,0.214994,0,1,0.0990493,1
708,37.0703,2.33627,0.263079,0.214994,0,1,0.0746397,1
709,37.1352,2.33627,0.198088,0.214994,0,1,0.0562093,1
710,37.1842,2.33627,0.149149,0.214994,0,1,0.0423238,1
711,37.221,2.33627,0.1123,0.214994,0,1,0.0318674,1
712,37.2488,2.33627,0.084555,0.214994,0,1,0.0239942,1
713,37.2697,2.33627,0.0636648,0.214994,0,1,0.0180662,1
714,37.2854,2.33627,0.0479358,0.214994,0,1,0.0136027,1
715,37.2972,2.33627,0.0360928,0.214994,0,1,0.010242,1
716,37.3062,2.33627,0.0271757,0.214994,0,1,0.00771164,1
717,37.3129,2.33627,0.0204616,0.214994,0,1,0.0058064,1
718,37.3179,2.33627,0.0154064,0.214994,0,1,0.00437187,1
719,37.3217,2.33627,0.0116001,0.214994,0,1,0.00329175,1
720,37.3246,2.33627,0.00873416,0.214994,0,1,0.00247849,1
721,37.3268,2.33627,0.0065763,0.214994,0,1,0.00186616,1
722,37.3284,2.33627,0.00495155,0.214994,0,1,0.0014051,1
723,37.3296,2.33627,0.00372822,0.214994,0,1,0.00105796,1
724,37.3305,2.33627,0.00280713,0.214994,0,1,0.000796579,1
725,37.3312,2.33627,0.0021136,0.214994,0,1,0.000599776,1
726,37.3317,2.33627,0.00159141,0.214994,0,1,0.000451595,1
727,37.3321,2.33627,0.00119824,0.214994,0,1,0.000340024,1
728,37.3324,2.33627,0.0009022,0.214994,0,1,0.000256017,1
729,37.3327,2.33627,0.000679303,0.214994,0,1,0.000192766,1
730,37.3328,2.33627,0.000511474,0.214994,0,1,0.000145141,1
731,37.3329,2.33627,0.000385109,0.214994,0,1,0.000109283,1
732,37.333,2.33627,0.000289964,0.214994,0,1,8.22832e-5,1
733,37.3331,2.33627,0.000218326,0.214994,0,1,6.19543e-5,1
734,37.3332,2.33627,0.000164386,0.214994,0,1,4.66479e-5,1
735,37.3332,2.33627,0.000123773,0.214994,0,1,3.5123e-5,1
736,37.3332,2.33627,9.31936e-5,0.214994,0,1,2.64455e-5,1
737,37.3333,2.33627,7.01692e-5,0.214994,0,1,1.99119e-5,1
738,37.3333,2.33627,5.28332e-5,0.214994,0,1,1.49925e-5,1
739,37.3333,2.33627,3.97802e-5,0.214994,0,1,1.12884e-5,1
740,37.3333,2.33627,2.99521e-5,0.214994,0,1,8.49951e-6,1
741,37.3333,2.33627,2.25522e-5,0.214994,0,1,6.39963e-6,1
742,37.3333,2.33627,1.69805e-5,0.214994,0,1,4.81857e-6,1
743,37.3333,2.33627,1.27854e-5,0.214994,0,1,3.62811e-6,1
744,37.3333,2.33627,9.62671e-6,0.214994,0,1,2.73177e-6,1
745,37.3333,2.33627,7.24839e-6,0.214994,0,1,2.05688e-6,1
746,37.3333,2.33627,5.45764e-6,0.214994,0,1,1.54872e-6,1
747,37.3333,2.33627,4.10931e-6,0.214994,0,1,1.1661e-6,1
748,37.3333,2.33627,3.09408e-6,0.214994,0,1,8.78008e-7,1
749,37.3333,2.33627,2.32968e-6,0.214994,0,1,6.61092e-7,1
750,37.3333,2.33627,1.75412e-6,0.214994,0,1,4.97767e-7,1
751,37.3333,2.33627,1.32076e-6,0.214994,0,1,3.74791e-7,1
752,37.3333,2.33627,9.94457e-7,0.214994,0,1,2.82197e-7,1
753,37.3333,2.33627,7.48772e-7,0.214994,0,1,2.12479e-7,1
754,37.3333,2.33627,5.63794e-7,0.214994,0,1,1.59988e-7,1
755,37.3333,2.33627,4.24548e-7,0.214994,0,1,1.20474e-7,1
756,37.3333,2.33627,3.19703e-7,0.214994,0,1,9.07237e-8,1
757,37.3333,2.33627,2.40759e-7,0.214994,0,1,6.83248e-8,1
758,37.3333,2.33627,1.81302e-7,0.214994,0,1,5.14538e-8,1
759,37.3333,2.33627,1.36525e-7,0.214994,0,1,3.87511e-8,1
760,37.3333,2.33627,1.02806e-7,0.214994,0,1,2.9182e-8,1
761,37.3333,2.33627,7.74178e-8,0.214994,0,1,2.19706e-8,1
762,37.3333,2.33627,5.83017e-8,0.214994,0,1,1.65451e-8,1
763,37.3333,2.33627,4.39044e-8,0.214994,0,1,1.24656e-8,1
764,37.3333,2.33627,3.3058e-8,0.214994,0,1,9.38688e-9,1
765,37.3333,2.33627,2.48911e-8,0.214994,0,1,7.0616e-9,1
766,37.3333,2.33627,1.87463e-8,0.214994,0,1,5.31731e-9,1
767,37.3333,2.33627,1.41194e-8,0.214994,0,1,4.01084e-9,1
768,37.3333,2.33627,1.06305e-8,0.214994,0,1,3.02066e-9,1
769,37.3333,2.33627,8.00246e-9,0.214994,0,1,2.26855e-9,1
770,37.3333,2.33627,6.02736e-9,0.214994,0,1,1.70803e-9,1
771,37.3333,2.33627,4.5408e-9,0.214994,0,1,1.29131e-9,1
772,37.3333,2.33627,3.41838e-9,0.214994,0,1,9.723e-10,1
773,37.3333,2.33627,2.57265e-9,0.214994,0,1,7.2773e-10,1
774,37.3333,2.33627,1.9382e-9,0.214994,0,1,5.43069e-10,1
775,37.3333,2.33627,1.45892e-9,0.214994,0,1,4.0211e-10,1
776,37.3333,2.33627,1.09699e-9,0.214994,0,1,3.02509e-10,1
777,37.3333,2.33627,8.22096e-10,0.214994,0,1,2.35263e-10,1
778,37.3333,2.33627,6.11663e-10,0.214994,0,1,1.79855e-10,1
779,37.3333,2.33627,4.52788e-10,0.214994,0,1,1.31471e-10,1
780,37.3333,2.33627,3.3386e-10,0.214994,0,1,9.80951e-11,1
781,37.3333,2.33627,2.46679e-10,0.214994,0,1,7.52252e-11,1
782,37.3333,2.33627,1.79262e-10,0.214994,0,1,5.89286e-11,1
783,37.3333,2.33627,1.28039e-10,0.214994,0,1,4.77702e-11,1
784,37.3333,2.33627,8.63348e-11,0.214994,0,1,3.90123e-11,1
785,37.3333,2.33627,5.64387e-11,0.214994,0,1,2.82094e-11,1
786,37.3333,2.33627,3.57122e-11,0.214994,0,1,1.26228e-11,1
787,37.3333,2.33627,2.58479e-11,0.214994,0,1,3.04667e-12,1
788,37.3333,2.33627,2.399e-11,0.214994,0,1,-1.2681e-12,1
789,37.3333,2.33627,2.00364e-11,0.214994,0,1,-4.96647e-12,1
790,37.3333,2.33627,1.75359e-11,0.214994,0,1,-6.43929e-12,1
791,37.3333,2.33627,1.64887e-11,0.214994,0,1,-5.68656e-12,1
792,37.3333,2.33627,1.5408e-11,0.214994,0,1,-4.01057e-12,1
793,37.3333,2.33627,1.31654e-11,0.214994,0,1,-3.11018e-12,1
794,37.3333,2.33627,1.09227e-11,0.214994,0,1,-2.20979e-12,1
795,37.3333,2.33627,8.68012e-12,0.214994,0,1,-1.30962e-12,1
796,37.3333,2.33627,6.43748e-12,0.214994,0,1,-4.09672e-13,1
797,37.3333,2.33627,4.19485e-12,0.214994,0,1,4.90497e-13,1
798,37.3333,2.33627,1.95222e-12,0.214994,0,1,1.39089e-12,1
799,37.3333,2.33627,-3.71404e-13,0.214994,0,1,2.41651e-12,1
800,37.3333,2.33627,-3.29168e-12,0.214994,0,1,2.85838e-12,1
800,37.3333,2.33627,-3.29168e-12,0.214994,1,1,2.85838e-12,1
800,37.3333,2.33627,-3.29168e-12,0.214994,1,1,2.85838e-12,1
