"time","r_11.y","r_22.y","y_11.y","y_22.y","IE_2.y","IE_1.y","IAE_1.y","IAE_2.y"
694,1,0,1.00001,-8.77314e-6,-0.644819,0.644818,52.0662,55.1251
695,1,0,0.999993,4.71642e-6,-0.644817,0.644819,52.0662,55.1251
696,1,0,0.999989,1.14423e-5,-0.644826,0.644829,52.0662,55.1251
697,1,0,0.999995,7.43259e-6,-0.644836,0.644838,52.0662,55.1251
698,1,0,1,-1.72172e-6,-0.644839,0.644838,52.0662,55.1251
699,1,0,1.00001,-7.48383e-6,-0.644834,0.644832,52.0662,55.1251
700,1,0,1,-5.92693e-6,-0.644827,0.644826,52.0662,55.1251
700,1,1,1,-5.92693e-6,-0.644827,0.644826,52.0662,55.1251
700,1,1,1,-5.9269e-6,-0.644827,0.644826,52.0662,55.1251
700,0,1,1,-5.9269e-6,-0.644827,0.644826,52.0662,55.1251
701,0,1,1.25699,-0.364542,0.601867,-0.697174,53.4082,56.3718
702,0,1,0.283498,0.408179,1.65689,-1.51171,54.2228,57.4269
703,0,1,-0.692073,1.51363,1.67493,-1.26565,54.5392,57.7089
704,0,1,-0.892674,1.96588,0.856968,-0.395872,55.4089,58.5269
705,0,1,-0.326423,1.53781,0.0460348,0.256523,56.0613,59.3378
706,0,1,0.380626,0.767654,-0.102892,0.21057,56.2457,59.5614
707,0,1,0.625088,0.353757,0.386307,-0.344105,56.8004,60.0506
708,0,1,0.309909,0.553607,0.97815,-0.847225,57.3035,60.6425
709,0,1,-0.187507,1.07141,1.17087,-0.902534,57.4357,60.8451
710,0,1,-0.424509,1.41838,0.89547,-0.56295,57.7753,61.1205
711,0,1,-0.265962,1.35077,0.477156,-0.189692,58.1486,61.5388
712,0,1,0.0734062,1.01381,0.285931,-0.0924301,58.2623,61.7301
713,0,1,0.279264,0.739189,0.427126,-0.289716,58.4596,61.8718
714,0,1,0.21401,0.735741,0.713841,-0.557484,58.7274,62.1585
715,0,1,-0.0103434,0.947084,0.882096,-0.663474,58.8338,62.3268
716,0,1,-0.177363,1.15517,0.821461,-0.55714,58.9401,62.3987
717,0,1,-0.164281,1.19217,0.630994,-0.37094,59.1263,62.5892
718,0,1,-0.0209933,1.06545,0.493296,-0.273115,59.2242,62.7269
719,0,1,0.108031,0.913368,0.508381,-0.323614,59.2774,62.7675
720,0,1,0.1214,0.864643,0.630692,-0.44917,59.403,62.8898
721,0,1,0.0335236,0.936184,0.737765,-0.531709,59.4855,62.9969
722,0,1,-0.0623302,1.0438,0.7462,-0.513766,59.5138,63.0249
723,0,1,-0.086783,1.09246,0.67069,-0.431799,59.5957,63.1004
724,0,1,-0.0356096,1.05561,0.590711,-0.36617,59.6614,63.1804
725,0,1,0.0332394,0.981761,0.572019,-0.366469,59.6789,63.2038
726,0,1,0.0601423,0.938799,0.616379,-0.418069,59.7305,63.2481
727,0,1,0.0324621,0.954782,0.674103,-0.467981,59.7804,63.3059
728,0,1,-0.0154708,1.0039,0.695521,-0.476147,59.794,63.3276
729,0,1,-0.0404136,1.03914,0.671208,-0.445063,59.825,63.3519
730,0,1,-0.0271804,1.03499,0.630835,-0.408469,59.8616,63.3923
731,0,1,0.00518009,1.0034,0.610607,-0.397208,59.8737,63.4125
732,0,1,0.0262835,0.975952,0.622512,-0.414873,59.8914,63.4248
733,0,1,0.0214934,0.973969,0.649896,-0.440843,59.9174,63.4521
734,0,1,0.000339902,0.993503,0.667201,-0.452272,59.9288,63.4694
735,0,1,-0.016473,1.01404,0.66261,-0.443076,59.938,63.4758
736,0,1,-0.0162747,1.01872,0.64462,-0.425204,59.9559,63.4938
737,0,1,-0.00293793,1.00722,0.630726,-0.415024,59.9661,63.5077
738,0,1,0.00986823,0.992381,0.631287,-0.419104,59.9707,63.5115
739,0,1,0.0118871,0.986951,0.642695,-0.431027,59.9826,63.5229
740,0,1,0.00383743,0.993275,0.653343,-0.439425,59.991,63.5336
741,0,1,-0.00556388,1.00367,0.654772,-0.438265,59.9936,63.5364
742,0,1,-0.00840722,1.00882,0.647837,-0.430572,60.0013,63.5433
743,0,1,-0.00382064,1.00571,0.639979,-0.424003,60.0078,63.5512
744,0,1,0.00285964,0.998649,0.637765,-0.423633,60.0096,63.5537
745,0,1,0.00576603,0.994227,0.641756,-0.428409,60.0143,63.5577
746,0,1,0.00336799,0.995445,0.647366,-0.43334,60.0193,63.5633
747,0,1,-0.0012347,1.00009,0.649698,-0.434398,60.0207,63.5656
748,0,1,-0.00383297,1.00365,0.647578,-0.431571,60.0235,63.5677
749,0,1,-0.00275974,1.00347,0.643695,-0.427997,60.0271,63.5716
750,0,1,0.000314567,1.00053,0.641579,-0.426733,60.0284,63.5737
751,0,1,0.00246324,0.997796,0.642558,-0.428299,60.0299,63.5748
752,0,1,0.00214794,0.997446,0.645163,-0.430809,60.0325,63.5774
753,0,1,0.000161701,0.999241,0.646931,-0.432024,60.0337,63.5792
754,0,1,-0.00152209,1.00126,0.646611,-0.431243,60.0345,63.5797
755,0,1,-0.00160563,1.00182,0.644918,-0.429533,60.0362,63.5814
756,0,1,-0.000370455,1.00078,0.643524,-0.428483,60.0372,63.5828
757,0,1,0.000895243,0.999339,0.643491,-0.428799,60.0376,63.5832
758,0,1,0.00115964,0.998747,0.64455,-0.429927,60.0388,63.5842
759,0,1,0.000427091,0.999299,0.645605,-0.430776,60.0396,63.5853
760,0,1,-0.000491537,1.0003,0.645802,-0.43072,60.0398,63.5856
761,0,1,-0.000811586,1.00084,0.645168,-0.430001,60.0406,63.5862
762,0,1,-0.000404449,1.00058,0.644399,-0.429346,60.0412,63.587
763,0,1,0.000241432,0.99991,0.644147,-0.429272,60.0414,63.5873
764,0,1,0.000550826,0.999458,0.644503,-0.429712,60.0418,63.5876
765,0,1,0.000346562,0.999544,0.645046,-0.430197,60.0423,63.5882
766,0,1,-9.38295e-5,0.99998,0.645296,-0.430325,60.0425,63.5884
767,0,1,-0.000362124,1.00034,0.645114,-0.43007,60.0427,63.5886
768,0,1,-0.00027857,1.00034,0.644742,-0.429722,60.0431,63.589
769,0,1,1.23816e-5,1.00007,0.644522,-0.429583,60.0432,63.5892
770,0,1,0.000229815,0.999799,0.6446,-0.429721,60.0433,63.5893
771,0,1,0.000213662,0.99975,0.644847,-0.429962,60.0436,63.5895
772,0,1,2.79768e-5,0.999914,0.645026,-0.43009,60.0437,63.5897
773,0,1,-0.00013985,1.00011,0.645008,-0.430025,60.0438,63.5898
774,0,1,-0.000157783,1.00018,0.644849,-0.429862,60.0439,63.5899
775,0,1,-4.40055e-5,1.00008,0.64471,-0.429755,60.044,63.59
776,0,1,8.05866e-5,0.999944,0.644698,-0.429778,60.0441,63.5901
777,0,1,0.00011272,0.99988,0.644796,-0.429884,60.0442,63.5902
778,0,1,4.65431e-5,0.999928,0.6449,-0.429969,60.0443,63.5903
779,0,1,-4.28909e-5,1.00002,0.644925,-0.429969,60.0443,63.5903
780,0,1,-7.80696e-5,1.00008,0.644867,-0.429902,60.0444,63.5904
781,0,1,-4.2339e-5,1.00006,0.644792,-0.429837,60.0444,63.5905
782,0,1,1.98872e-5,0.999995,0.644764,-0.429827,60.0445,63.5905
783,0,1,5.24272e-5,0.999949,0.644796,-0.429867,60.0445,63.5905
784,0,1,3.54028e-5,0.999954,0.644848,-0.429914,60.0445,63.5906
785,0,1,-6.58113e-6,0.999995,0.644874,-0.429929,60.0446,63.5906
786,0,1,-3.40733e-5,1.00003,0.644859,-0.429906,60.0446,63.5906
787,0,1,-2.79685e-5,1.00003,0.644824,-0.429873,60.0446,63.5906
788,0,1,-5.42579e-7,1.00001,0.644801,-0.429858,60.0446,63.5907
789,0,1,2.13383e-5,0.999982,0.644807,-0.429869,60.0446,63.5907
790,0,1,2.11613e-5,0.999976,0.64483,-0.429893,60.0447,63.5907
791,0,1,3.88345e-6,0.999991,0.644848,-0.429906,60.0447,63.5907
792,0,1,-1.27695e-5,1.00001,0.644848,-0.429901,60.0447,63.5907
793,0,1,-1.54458e-5,1.00002,0.644833,-0.429885,60.0447,63.5907
794,0,1,-5.02774e-6,1.00001,0.644819,-0.429874,60.0447,63.5907
795,0,1,7.18911e-6,0.999995,0.644817,-0.429876,60.0447,63.5907
796,0,1,1.09172e-5,0.999989,0.644826,-0.429886,60.0447,63.5908
797,0,1,4.98938e-6,0.999993,0.644836,-0.429894,60.0447,63.5908
798,0,1,-3.686e-6,1,0.644839,-0.429895,60.0447,63.5908
799,0,1,-7.48281e-6,1.00001,0.644834,-0.429889,60.0447,63.5908
800,0,1,-4.39038e-6,1.00001,0.644827,-0.429882,60.0447,63.5908
800,1,1,-4.39038e-6,1.00001,0.644827,-0.429882,60.0447,63.5908
800,1,1,-4.39038e-6,1.00001,0.644827,-0.429882,60.0447,63.5908
