"time","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y","r_11.y","r_22.y","y_11.y","y_22.y"
683,32.6665,27.9998,4.66664,2.39157e-10,1,0,1,7.38756e-11
684,32.6665,27.9998,4.66664,1.76223e-10,1,0,1,4.33955e-11
685,32.6665,27.9998,4.66664,1.32012e-10,1,0,1,1.83573e-11
686,32.6665,27.9998,4.66664,1.02703e-10,1,0,1,-1.0778e-12
687,32.6665,27.9998,4.66664,7.56566e-11,1,0,1,-1.67435e-11
688,32.6665,27.9998,4.66664,5.09168e-11,1,0,1,-2.91838e-11
689,32.6665,27.9998,4.66664,4.57536e-11,1,0,1,-3.78697e-11
690,32.6665,27.9998,4.66664,4.75635e-11,1,0,1,-4.41265e-11
691,32.6665,27.9998,4.66664,5.25446e-11,1,0,1,-4.61564e-11
692,32.6665,27.9998,4.66664,5.60806e-11,1,0,1,-3.80118e-11
693,32.6665,27.9998,4.66664,6.15403e-11,1,0,1,-2.32796e-11
694,32.6665,27.9998,4.66664,6.51036e-11,1,0,1,-8.03713e-12
695,32.6665,27.9998,4.66664,5.9572e-11,1,0,1,-5.9952e-12
696,32.6665,27.9998,4.66664,5.40404e-11,1,0,1,-3.95373e-12
697,32.6665,27.9998,4.66664,4.85087e-11,1,0,1,-1.9118e-12
698,32.6665,27.9998,4.66664,4.29771e-11,1,0,1,1.29674e-13
699,32.6665,27.9998,4.66664,3.74455e-11,1,0,1,2.1716e-12
700,32.6665,27.9998,4.66664,3.31177e-11,1,0,1,2.60991e-12
700,32.6665,27.9998,4.66664,3.31177e-11,1,1,1,2.60991e-12
700,32.6665,27.9998,4.66664,4.3246e-11,1,1,1,-4.98623e-12
700,32.6665,27.9998,4.66664,4.3246e-11,0,1,1,-4.98623e-12
701,33.7754,29.1088,3.55767,1.10897,0,1,1.06248,-0.0624794
702,34.6996,30.033,2.63352,2.03312,0,1,0.787249,0.212751
703,35.3723,30.7057,1.96078,2.70586,0,1,0.57122,0.42878
704,35.8642,31.1975,1.46897,3.19767,0,1,0.421296,0.578704
705,36.2292,31.5625,1.10394,3.5627,0,1,0.314457,0.685543
706,36.5025,31.8358,0.830656,3.83598,0,1,0.236011,0.763989
707,36.7078,32.0412,0.625302,4.04134,0,1,0.177511,0.822489
708,36.8623,32.1957,0.470784,4.19586,0,1,0.13361,0.86639
709,36.9787,32.312,0.354465,4.31218,0,1,0.100591,0.899409
710,37.0662,32.3996,0.266889,4.39975,0,1,0.0757364,0.924264
711,37.1322,32.4655,0.20095,4.46569,0,1,0.0570244,0.942976
712,37.1818,32.5152,0.151303,4.51534,0,1,0.0429357,0.957064
713,37.2192,32.5526,0.113922,4.55272,0,1,0.0323279,0.967672
714,37.2473,32.5807,0.0857759,4.58086,0,1,0.0243409,0.975659
715,37.2685,32.6019,0.0645839,4.60206,0,1,0.0183272,0.981673
716,37.2845,32.6179,0.0486276,4.61801,0,1,0.0137992,0.986201
717,37.2965,32.6299,0.0366135,4.63003,0,1,0.0103899,0.98961
718,37.3056,32.6389,0.0275677,4.63907,0,1,0.00782298,0.992177
719,37.3124,32.6457,0.0207568,4.64588,0,1,0.00589021,0.99411
720,37.3175,32.6509,0.0156285,4.65101,0,1,0.00443496,0.995565
721,37.3214,32.6547,0.0117673,4.65487,0,1,0.00333925,0.996661
722,37.3243,32.6576,0.00886005,4.65778,0,1,0.00251424,0.997486
723,37.3264,32.6598,0.00667106,4.65997,0,1,0.00189307,0.998107
724,37.3281,32.6615,0.00502289,4.66162,0,1,0.00142536,0.998575
725,37.3293,32.6627,0.00378192,4.66286,0,1,0.00107321,0.998927
726,37.3303,32.6636,0.00284755,4.66379,0,1,0.000808059,0.999192
727,37.331,32.6643,0.00214403,4.6645,0,1,0.000608418,0.999392
728,37.3315,32.6649,0.00161432,4.66503,0,1,0.0004581,0.999542
729,37.3319,32.6653,0.00121548,4.66542,0,1,0.000344921,0.999655
730,37.3322,32.6656,0.000915181,4.66572,0,1,0.000259704,0.99974
731,37.3324,32.6658,0.000689074,4.66595,0,1,0.000195541,0.999804
732,37.3326,32.666,0.00051883,4.66612,0,1,0.00014723,0.999853
733,37.3327,32.6661,0.000390646,4.66625,0,1,0.000110855,0.999889
734,37.3328,32.6662,0.000294132,4.66635,0,1,8.34669e-5,0.999917
735,37.3329,32.6663,0.000221463,4.66642,0,1,6.28454e-5,0.999937
736,37.333,32.6663,0.000166748,4.66647,0,1,4.73186e-5,0.999953
737,37.333,32.6664,0.000125551,4.66651,0,1,3.5628e-5,0.999964
738,37.333,32.6664,9.45319e-5,4.66655,0,1,2.68256e-5,0.999973
739,37.333,32.6664,7.11767e-5,4.66657,0,1,2.0198e-5,0.99998
740,37.3331,32.6664,5.35917e-5,4.66659,0,1,1.52079e-5,0.999985
741,37.3331,32.6664,4.03513e-5,4.6666,0,1,1.14506e-5,0.999989
742,37.3331,32.6664,3.03821e-5,4.66661,0,1,8.62162e-6,0.999991
743,37.3331,32.6665,2.28759e-5,4.66662,0,1,6.49156e-6,0.999994
744,37.3331,32.6665,1.72242e-5,4.66662,0,1,4.88775e-6,0.999995
745,37.3331,32.6665,1.29688e-5,4.66663,0,1,3.68018e-6,0.999996
746,37.3331,32.6665,9.76469e-6,4.66663,0,1,2.77096e-6,0.999997
747,37.3331,32.6665,7.35222e-6,4.66663,0,1,2.08636e-6,0.999998
748,37.3331,32.6665,5.53578e-6,4.66663,0,1,1.57091e-6,0.999998
749,37.3331,32.6665,4.16811e-6,4.66664,0,1,1.1828e-6,0.999999
750,37.3331,32.6665,3.13833e-6,4.66664,0,1,8.90574e-7,0.999999
751,37.3331,32.6665,2.36297e-6,4.66664,0,1,6.70549e-7,0.999999
752,37.3331,32.6665,1.77919e-6,4.66664,0,1,5.04885e-7,0.999999
753,37.3331,32.6665,1.33967e-6,4.66664,0,1,3.80161e-7,1
754,37.3331,32.6665,1.00874e-6,4.66664,0,1,2.86258e-7,1
755,37.3331,32.6665,7.59568e-7,4.66664,0,1,2.1555e-7,1
756,37.3331,32.6665,5.71939e-7,4.66664,0,1,1.62305e-7,1
757,37.3331,32.6665,4.30659e-7,4.66664,0,1,1.22212e-7,1
758,37.3331,32.6665,3.24283e-7,4.66664,0,1,9.20252e-8,1
759,37.3331,32.6665,2.44181e-7,4.66664,0,1,6.9294e-8,1
760,37.3331,32.6665,1.83863e-7,4.66664,0,1,5.21765e-8,1
761,37.3331,32.6665,1.38446e-7,4.66664,0,1,3.9288e-8,1
762,37.3331,32.6665,1.04248e-7,4.66664,0,1,2.95837e-8,1
763,37.3331,32.6665,7.84973e-8,4.66664,0,1,2.22761e-8,1
764,37.3331,32.6665,5.91068e-8,4.66664,0,1,1.67733e-8,1
765,37.3331,32.6665,4.45072e-8,4.66664,0,1,1.26303e-8,1
766,37.3331,32.6665,3.3524e-8,4.66664,0,1,9.51516e-9,1
767,37.3331,32.6665,2.52685e-8,4.66664,0,1,7.17497e-9,1
768,37.3331,32.6665,1.90436e-8,4.66664,0,1,5.40937e-9,1
769,37.3331,32.6665,1.43371e-8,4.66664,0,1,4.11623e-9,1
770,37.3331,32.6665,1.07663e-8,4.66664,0,1,3.14795e-9,1
771,37.3331,32.6665,8.05784e-9,4.66664,0,1,2.36302e-9,1
772,37.3331,32.6665,6.02468e-9,4.66664,0,1,1.7245e-9,1
773,37.3331,32.6665,4.52638e-9,4.66664,0,1,1.24614e-9,1
774,37.3331,32.6665,3.43988e-9,4.66664,0,1,9.44054e-10,1
775,37.3331,32.6665,2.62995e-9,4.66664,0,1,7.50667e-10,1
776,37.3331,32.6665,1.98505e-9,4.66664,0,1,6.18184e-10,1
777,37.3331,32.6665,1.46551e-9,4.66664,0,1,4.83128e-10,1
778,37.3331,32.6665,1.06503e-9,4.66664,0,1,3.14899e-10,1
779,37.3331,32.6665,7.92258e-10,4.66664,0,1,1.92656e-10,1
780,37.3331,32.6665,6.20517e-10,4.66664,0,1,1.10013e-10,1
781,37.3331,32.6665,5.11709e-10,4.66664,0,1,8.56888e-11,1
782,37.3331,32.6665,4.15689e-10,4.66664,0,1,1.07623e-10,1
783,37.3331,32.6665,3.15038e-10,4.66664,0,1,1.06965e-10,1
784,37.3331,32.6665,2.20009e-10,4.66664,0,1,9.67202e-11,1
785,37.3331,32.6665,1.4035e-10,4.66664,0,1,7.68972e-11,1
786,37.3331,32.6665,8.66166e-11,4.66664,0,1,5.50342e-11,1
787,37.3331,32.6665,5.51678e-11,4.66664,0,1,2.83826e-11,1
788,37.3331,32.6665,2.92408e-11,4.66664,0,1,1.18083e-11,1
789,37.3331,32.6665,8.79043e-12,4.66664,0,1,5.35283e-12,1
790,37.3331,32.6665,-2.06925e-12,4.66664,0,1,5.36593e-12,1
791,37.3331,32.6665,-1.61722e-11,4.66664,0,1,4.64584e-12,1
792,37.3331,32.6665,-2.84596e-11,4.66664,0,1,6.03095e-12,1
793,37.3331,32.6665,-3.77577e-11,4.66664,0,1,8.63465e-12,1
794,37.3331,32.6665,-4.23526e-11,4.66664,0,1,5.40767e-12,1
795,37.3331,32.6665,-4.10482e-11,4.66664,0,1,2.4869e-12,1
796,37.3331,32.6665,-3.77573e-11,4.66664,0,1,-3.29958e-13,1
797,37.3331,32.6665,-3.44664e-11,4.66664,0,1,-3.14726e-12,1
798,37.3331,32.6665,-3.11944e-11,4.66664,0,1,-3.2867e-12,1
799,37.3331,32.6665,-2.79235e-11,4.66664,0,1,-3.2836e-12,1
800,37.3331,32.6665,-2.46526e-11,4.66664,0,1,-3.28004e-12,1
800,37.3331,32.6665,-2.46526e-11,4.66664,1,1,-3.28004e-12,1
800,37.3331,32.6665,-2.46526e-11,4.66664,1,1,-3.28004e-12,1
