"time","r_11.y","r_22.y","y_11.y","y_22.y","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y"
2477,1,0,0.945328,-0.00110683,61.3338,29.2403,18.7914,-0.0210503
2478,1,0,0.946852,-0.00104766,61.3877,29.2414,18.8453,-0.019973
2479,1,0,0.94833,-0.000991493,61.4401,29.2424,18.8977,-0.0189534
2480,1,0,0.949765,-0.000938159,61.4911,29.2433,18.9487,-0.0179886
2481,1,0,0.951159,-0.000887504,61.5406,29.2443,18.9982,-0.0170758
2482,1,0,0.952512,-0.000839393,61.5888,29.2451,19.0464,-0.0162123
2483,1,0,0.953825,-0.000793712,61.6356,29.2459,19.0932,-0.0153958
2484,1,0,0.955101,-0.000750363,61.6811,29.2467,19.1388,-0.0146238
2485,1,0,0.95634,-0.000709262,61.7254,29.2474,19.183,-0.0138939
2486,1,0,0.957544,-0.000670327,61.7685,29.2481,19.2261,-0.0132041
2487,1,0,0.958713,-0.000633484,61.8104,29.2488,19.268,-0.0125522
2488,1,0,0.959849,-0.000598656,61.8511,29.2494,19.3087,-0.0119362
2489,1,0,0.960953,-0.000565751,61.8907,29.25,19.3483,-0.011354
2490,1,0,0.962026,-0.000534686,61.9292,29.2505,19.3868,-0.0108037
2491,1,0,0.963068,-0.00050537,61.9666,29.251,19.4243,-0.0102837
2492,1,0,0.964081,-0.000477713,62.0031,29.2515,19.4607,-0.00979218
2493,1,0,0.965065,-0.000451619,62.0385,29.252,19.4961,-0.00932751
2494,1,0,0.966022,-0.000427007,62.0729,29.2524,19.5306,-0.0088882
2495,1,0,0.966952,-0.000403795,62.1065,29.2529,19.5641,-0.0084728
2496,1,0,0.967856,-0.000381905,62.1391,29.2533,19.5967,-0.00807995
2497,1,0,0.968735,-0.000361267,62.1708,29.2536,19.6284,-0.00770836
2498,1,0,0.969589,-0.000341818,62.2016,29.254,19.6592,-0.00735682
2499,1,0,0.97042,-0.000323489,62.2316,29.2543,19.6892,-0.00702417
2500,1,0,0.971227,-0.000306228,62.2608,29.2546,19.7184,-0.00670931
2501,1,0,0.972013,-0.000289972,62.2892,29.2549,19.7468,-0.00641121
2502,1,0,0.972776,-0.000274672,62.3168,29.2552,19.7744,-0.00612889
2503,1,0,0.973519,-0.000260266,62.3436,29.2555,19.8012,-0.00586142
2504,1,0,0.974241,-0.000246708,62.3697,29.2557,19.8273,-0.00560793
2505,1,0,0.974943,-0.00023395,62.3951,29.256,19.8528,-0.0053676
2506,1,0,0.975625,-0.000221942,62.4199,29.2562,19.8775,-0.00513966
2507,1,0,0.976289,-0.000210637,62.4439,29.2564,19.9015,-0.00492337
2508,1,0,0.976935,-0.00019999,62.4673,29.2566,19.9249,-0.00471806
2509,1,0,0.977563,-0.000189966,62.49,29.2568,19.9477,-0.00452308
2510,1,0,0.978174,-0.000180533,62.5122,29.257,19.9698,-0.00433783
2511,1,0,0.978768,-0.000171648,62.5337,29.2572,19.9913,-0.00416174
2512,1,0,0.979346,-0.000163275,62.5546,29.2573,20.0123,-0.00399428
2513,1,0,0.979908,-0.000155387,62.575,29.2575,20.0326,-0.00383495
2514,1,0,0.980455,-0.00014796,62.5948,29.2576,20.0524,-0.00368327
2515,1,0,0.980986,-0.000140959,62.6141,29.2578,20.0717,-0.00353881
2516,1,0,0.981504,-0.000134356,62.6329,29.2579,20.0905,-0.00340115
2517,1,0,0.982007,-0.000128129,62.6511,29.2581,20.1087,-0.00326991
2518,1,0,0.982496,-0.000122257,62.6689,29.2582,20.1265,-0.00314472
2519,1,0,0.982972,-0.000116714,62.6861,29.2583,20.1437,-0.00302523
2520,1,0,0.983435,-0.000111483,62.7029,29.2584,20.1605,-0.00291114
2521,1,0,0.983886,-0.00010654,62.7193,29.2585,20.1769,-0.00280212
2522,1,0,0.984324,-0.000101868,62.7352,29.2586,20.1928,-0.00269792
2523,1,0,0.98475,-9.74531e-5,62.7506,29.2587,20.2082,-0.00259826
2524,1,0,0.985165,-9.32816e-5,62.7657,29.2588,20.2233,-0.00250289
2525,1,0,0.985568,-8.93314e-5,62.7803,29.2589,20.2379,-0.00241159
2526,1,0,0.98596,-8.55888e-5,62.7945,29.259,20.2521,-0.00232413
2527,1,0,0.986342,-8.20431e-5,62.8084,29.2591,20.266,-0.00224031
2528,1,0,0.986714,-7.86857e-5,62.8219,29.2592,20.2795,-0.00215995
2529,1,0,0.987075,-7.54967e-5,62.835,29.2592,20.2926,-0.00208285
2530,1,0,0.987426,-7.24693e-5,62.8477,29.2593,20.3053,-0.00200887
2531,1,0,0.987768,-6.9594e-5,62.8601,29.2594,20.3177,-0.00193784
2532,1,0,0.988101,-6.68608e-5,62.8722,29.2595,20.3298,-0.00186961
2533,1,0,0.988424,-6.42596e-5,62.8839,29.2595,20.3415,-0.00180405
2534,1,0,0.988739,-6.17868e-5,62.8953,29.2596,20.3529,-0.00174103
2535,1,0,0.989045,-5.94303e-5,62.9064,29.2597,20.3641,-0.00168042
2536,1,0,0.989343,-5.71838e-5,62.9172,29.2597,20.3749,-0.00162211
2537,1,0,0.989633,-5.50468e-5,62.9278,29.2598,20.3854,-0.001566
2538,1,0,0.989915,-5.30061e-5,62.938,29.2598,20.3956,-0.00151197
2539,1,0,0.990189,-5.10595e-5,62.9479,29.2599,20.4055,-0.00145994
2540,1,0,0.990456,-4.91978e-5,62.9576,29.2599,20.4152,-0.00140981
2541,1,0,0.990715,-4.74206e-5,62.967,29.26,20.4246,-0.0013615
2542,1,0,0.990968,-4.57165e-5,62.9762,29.26,20.4338,-0.00131493
2543,1,0,0.991214,-4.40869e-5,62.9851,29.2601,20.4427,-0.00127003
2544,1,0,0.991453,-4.25234e-5,62.9938,29.2601,20.4514,-0.00122673
2545,1,0,0.991685,-4.1024e-5,63.0022,29.2601,20.4598,-0.00118495
2546,1,0,0.991911,-3.95856e-5,63.0104,29.2602,20.468,-0.00114465
2547,1,0,0.992131,-3.82051e-5,63.0184,29.2602,20.476,-0.00110575
2548,1,0,0.992345,-3.68797e-5,63.0261,29.2603,20.4837,-0.00106821
2549,1,0,0.992554,-3.56065e-5,63.0337,29.2603,20.4913,-0.00103197
2550,1,0,0.992756,-3.43829e-5,63.041,29.2603,20.4986,-0.000996972
2551,1,0,0.992953,-3.32064e-5,63.0482,29.2604,20.5058,-0.000963178
2552,1,0,0.993145,-3.20746e-5,63.0551,29.2604,20.5127,-0.000930537
2553,1,0,0.993332,-3.09852e-5,63.0619,29.2604,20.5195,-0.000899007
2554,1,0,0.993513,-2.99361e-5,63.0685,29.2605,20.5261,-0.000868547
2555,1,0,0.99369,-2.89252e-5,63.0749,29.2605,20.5325,-0.000839116
2556,1,0,0.993861,-2.79508e-5,63.0811,29.2605,20.5387,-0.000810678
2557,1,0,0.994028,-2.70112e-5,63.0871,29.2605,20.5448,-0.000783197
2558,1,0,0.994191,-2.61049e-5,63.093,29.2606,20.5506,-0.000756639
2559,1,0,0.994349,-2.52304e-5,63.0988,29.2606,20.5564,-0.000730971
2560,1,0,0.994503,-2.43863e-5,63.1043,29.2606,20.562,-0.000706163
2561,1,0,0.994652,-2.35715e-5,63.1098,29.2606,20.5674,-0.000682184
2562,1,0,0.994798,-2.27847e-5,63.115,29.2607,20.5727,-0.000659006
2563,1,0,0.99494,-2.20248e-5,63.1202,29.2607,20.5778,-0.000636601
2564,1,0,0.995077,-2.12907e-5,63.1252,29.2607,20.5828,-0.000614943
2565,1,0,0.995211,-2.05815e-5,63.13,29.2607,20.5876,-0.000594007
2566,1,0,0.995342,-1.98961e-5,63.1347,29.2608,20.5924,-0.000573768
2567,1,0,0.995468,-1.92336e-5,63.1393,29.2608,20.5969,-0.000554204
2568,1,0,0.995592,-1.85931e-5,63.1438,29.2608,20.6014,-0.00053529
2569,1,0,0.995712,-1.79737e-5,63.1481,29.2608,20.6058,-0.000517007
2570,1,0,0.995829,-1.73747e-5,63.1524,29.2608,20.61,-0.000499333
2571,1,0,0.995942,-1.67954e-5,63.1565,29.2608,20.6141,-0.000482248
2572,1,0,0.996053,-1.6235e-5,63.1605,29.2609,20.6181,-0.000465732
2573,1,0,0.99616,-1.56929e-5,63.1644,29.2609,20.622,-0.000449769
2574,1,0,0.996265,-1.51686e-5,63.1682,29.2609,20.6258,-0.000434338
2575,1,0,0.996366,-1.46612e-5,63.1719,29.2609,20.6295,-0.000419423
2576,1,0,0.996465,-1.41712e-5,63.1754,29.2609,20.6331,-0.000405007
2577,1,0,0.996562,-1.36968e-5,63.1789,29.2609,20.6365,-0.000391073
2578,1,0,0.996655,-1.32378e-5,63.1823,29.261,20.6399,-0.000377605
2579,1,0,0.996746,-1.27941e-5,63.1856,29.261,20.6432,-0.00036459
2580,1,0,0.996835,-1.23658e-5,63.1888,29.261,20.6464,-0.00035201
2581,1,0,0.996921,-1.19495e-5,63.192,29.261,20.6496,-0.000339852
2582,1,0,0.997005,-1.15417e-5,63.195,29.261,20.6526,-0.000328107
2583,1,0,0.997086,-1.11505e-5,63.1979,29.261,20.6556,-0.00031676
2584,1,0,0.997166,-1.07732e-5,63.2008,29.261,20.6584,-0.000305799
2585,1,0,0.997243,-1.04106e-5,63.2036,29.261,20.6612,-0.000295207
2586,1,0,0.997318,-1.00551e-5,63.2063,29.261,20.664,-0.000284974
2587,1,0,0.997391,-9.71523e-6,63.209,29.2611,20.6666,-0.000275089
2588,1,0,0.997462,-9.38626e-6,63.2116,29.2611,20.6692,-0.000265538
2589,1,0,0.997531,-9.06803e-6,63.2141,29.2611,20.6717,-0.000256311
2590,1,0,0.997599,-8.75803e-6,63.2165,29.2611,20.6741,-0.000247398
2591,1,0,0.997664,-8.45985e-6,63.2189,29.2611,20.6765,-0.000238789
2592,1,0,0.997728,-8.17249e-6,63.2212,29.2611,20.6788,-0.000230473
2593,1,0,0.99779,-7.89331e-6,63.2234,29.2611,20.681,-0.00022244
2594,1,0,0.99785,-7.6214e-6,63.2256,29.2611,20.6832,-0.000214683
2595,1,0,0.997908,-7.35907e-6,63.2277,29.2611,20.6853,-0.000207192
2596,1,0,0.997965,-7.10552e-6,63.2298,29.2611,20.6874,-0.00019996
2597,1,0,0.998021,-6.86184e-6,63.2318,29.2611,20.6894,-0.000192976
2598,1,0,0.998075,-6.62844e-6,63.2337,29.2611,20.6913,-0.000186231
2599,1,0,0.998127,-6.39976e-6,63.2356,29.2612,20.6932,-0.000179717
2600,1,0,0.998178,-6.17848e-6,63.2375,29.2612,20.6951,-0.000173428
2601,1,0,0.998228,-5.96405e-6,63.2393,29.2612,20.6969,-0.000167357
2602,1,0,0.998276,-5.75676e-6,63.241,29.2612,20.6986,-0.000161497
2603,1,0,0.998323,-5.55816e-6,63.2427,29.2612,20.7003,-0.000155839
2604,1,0,0.998369,-5.36651e-6,63.2444,29.2612,20.702,-0.000150377
2605,1,0,0.998413,-5.18041e-6,63.246,29.2612,20.7036,-0.000145103
2606,1,0,0.998456,-5.00117e-6,63.2475,29.2612,20.7052,-0.000140013
2607,1,0,0.998498,-4.82709e-6,63.2491,29.2612,20.7067,-0.000135098
2608,1,0,0.998539,-4.6594e-6,63.2506,29.2612,20.7082,-0.000130355
2609,1,0,0.998579,-4.49666e-6,63.252,29.2612,20.7096,-0.000125777
2610,1,0,0.998618,-4.33861e-6,63.2534,29.2612,20.711,-0.00012136
2611,1,0,0.998655,-4.18723e-6,63.2548,29.2612,20.7124,-0.000117097
2612,1,0,0.998692,-4.04029e-6,63.2561,29.2612,20.7137,-0.000112983
2613,1,0,0.998728,-3.90007e-6,63.2574,29.2612,20.715,-0.000109013
2614,1,0,0.998762,-3.76137e-6,63.2586,29.2612,20.7162,-0.000105182
2615,1,0,0.998796,-3.63047e-6,63.2599,29.2612,20.7175,-0.000101486
2616,1,0,0.998829,-3.50426e-6,63.261,29.2612,20.7187,-9.79189e-5
2617,1,0,0.998861,-3.38241e-6,63.2622,29.2612,20.7198,-9.44756e-5
2618,1,0,0.998892,-3.26542e-6,63.2633,29.2612,20.7209,-9.11517e-5
2619,1,0,0.998922,-3.15176e-6,63.2644,29.2612,20.722,-8.79431e-5
2620,1,0,0.998951,-3.03867e-6,63.2655,29.2612,20.7231,-8.48479e-5
2621,1,0,0.99898,-2.93222e-6,63.2665,29.2612,20.7241,-8.18625e-5
2622,1,0,0.999008,-2.82993e-6,63.2675,29.2613,20.7251,-7.89814e-5
2623,1,0,0.999035,-2.72939e-6,63.2685,29.2613,20.7261,-7.62018e-5
2624,1,0,0.999061,-2.63192e-6,63.2694,29.2613,20.7271,-7.35212e-5
2625,1,0,0.999087,-2.53971e-6,63.2704,29.2613,20.728,-7.09354e-5
2626,1,0,0.999112,-2.44789e-6,63.2713,29.2613,20.7289,-6.84416e-5
2627,1,0,0.999136,-2.36104e-6,63.2721,29.2613,20.7298,-6.60371e-5
2628,1,0,0.999159,-2.27653e-6,63.273,29.2613,20.7306,-6.37184e-5
2629,1,0,0.999182,-2.19592e-6,63.2738,29.2613,20.7314,-6.14822e-5
2630,1,0,0.999205,-2.11895e-6,63.2746,29.2613,20.7323,-5.93248e-5
2631,1,0,0.999226,-2.04433e-6,63.2754,29.2613,20.733,-5.72432e-5
2632,1,0,0.999247,-1.9703e-6,63.2762,29.2613,20.7338,-5.5236e-5
2633,1,0,0.999268,-1.9027e-6,63.2769,29.2613,20.7345,-5.32995e-5
2634,1,0,0.999288,-1.83593e-6,63.2776,29.2613,20.7353,-5.14302e-5
2635,1,0,0.999307,-1.7685e-6,63.2784,29.2613,20.736,-4.9628e-5
2636,1,0,0.999326,-1.70808e-6,63.279,29.2613,20.7367,-4.78897e-5
2637,1,0,0.999344,-1.64624e-6,63.2797,29.2613,20.7373,-4.62126e-5
2638,1,0,0.999362,-1.5893e-6,63.2803,29.2613,20.738,-4.45948e-5
2639,1,0,0.99938,-1.53465e-6,63.281,29.2613,20.7386,-4.30329e-5
2640,1,0,0.999397,-1.48155e-6,63.2816,29.2613,20.7392,-4.15248e-5
2641,1,0,0.999413,-1.43032e-6,63.2822,29.2613,20.7398,-4.00689e-5
2642,1,0,0.999429,-1.38121e-6,63.2828,29.2613,20.7404,-3.86632e-5
2643,1,0,0.999445,-1.3313e-6,63.2833,29.2613,20.7409,-3.73069e-5
2644,1,0,0.99946,-1.28425e-6,63.2839,29.2613,20.7415,-3.59992e-5
2645,1,0,0.999474,-1.23935e-6,63.2844,29.2613,20.742,-3.47374e-5
2646,1,0,0.999489,-1.19539e-6,63.2849,29.2613,20.7425,-3.352e-5
2647,1,0,0.999503,-1.15249e-6,63.2854,29.2613,20.743,-3.23461e-5
2648,1,0,0.999516,-1.11155e-6,63.2859,29.2613,20.7435,-3.12141e-5
2649,1,0,0.999529,-1.07194e-6,63.2864,29.2613,20.744,-3.01224e-5
2650,1,0,0.999542,-1.03481e-6,63.2869,29.2613,20.7445,-2.9069e-5
2651,1,0,0.999555,-9.97875e-7,63.2873,29.2613,20.7449,-2.80527e-5
2652,1,0,0.999567,-9.62061e-7,63.2878,29.2613,20.7454,-2.70728e-5
2653,1,0,0.999579,-9.28125e-7,63.2882,29.2613,20.7458,-2.61277e-5
2654,1,0,0.99959,-8.96102e-7,63.2886,29.2613,20.7462,-2.52156e-5
2655,1,0,0.999601,-8.63908e-7,63.289,29.2613,20.7466,-2.43356e-5
2656,1,0,0.999612,-8.34332e-7,63.2894,29.2613,20.747,-2.34865e-5
2657,1,0,0.999623,-8.05285e-7,63.2898,29.2613,20.7474,-2.26667e-5
2658,1,0,0.999633,-7.75537e-7,63.2901,29.2613,20.7478,-2.18763e-5
2659,1,0,0.999643,-7.47165e-7,63.2905,29.2613,20.7481,-2.1115e-5
2660,1,0,0.999653,-7.21274e-7,63.2909,29.2613,20.7485,-2.03808e-5
2661,1,0,0.999662,-6.96629e-7,63.2912,29.2613,20.7488,-1.96719e-5
2662,1,0,0.999671,-6.71836e-7,63.2915,29.2613,20.7492,-1.89877e-5
2663,1,0,0.99968,-6.46332e-7,63.2919,29.2613,20.7495,-1.83287e-5
2664,1,0,0.999689,-6.23542e-7,63.2922,29.2613,20.7498,-1.76937e-5
2665,1,0,0.999698,-5.988e-7,63.2925,29.2613,20.7501,-1.70826e-5
2666,1,0,0.999706,-5.75633e-7,63.2928,29.2613,20.7504,-1.64954e-5
2667,1,0,0.999714,-5.53267e-7,63.2931,29.2613,20.7507,-1.5931e-5
2668,1,0,0.999722,-5.34625e-7,63.2934,29.2613,20.751,-1.53871e-5
2669,1,0,0.999729,-5.14883e-7,63.2936,29.2613,20.7512,-1.48623e-5
2670,1,0,0.999737,-4.98161e-7,63.2939,29.2613,20.7515,-1.43558e-5
2671,1,0,0.999744,-4.8286e-7,63.2942,29.2613,20.7518,-1.38653e-5
2672,1,0,0.999751,-4.66927e-7,63.2944,29.2613,20.752,-1.33904e-5
2673,1,0,0.999758,-4.50842e-7,63.2947,29.2613,20.7523,-1.29315e-5
2674,1,0,0.999764,-4.36875e-7,63.2949,29.2613,20.7525,-1.24877e-5
2675,1,0,0.999771,-4.212e-7,63.2951,29.2613,20.7527,-1.20587e-5
2676,1,0,0.999777,-4.05034e-7,63.2954,29.2613,20.753,-1.16455e-5
2677,1,0,0.999783,-3.91337e-7,63.2956,29.2613,20.7532,-1.12474e-5
2678,1,0,0.999789,-3.74378e-7,63.2958,29.2613,20.7534,-1.08645e-5
2679,1,0,0.999795,-3.60168e-7,63.296,29.2613,20.7536,-1.04972e-5
2680,1,0,0.9998,-3.45231e-7,63.2962,29.2613,20.7538,-1.01446e-5
2681,1,0,0.999806,-3.33785e-7,63.2964,29.2613,20.754,-9.80507e-6
2682,1,0,0.999811,-3.21802e-7,63.2966,29.2613,20.7542,-9.47732e-6
2683,1,0,0.999816,-3.10511e-7,63.2968,29.2613,20.7544,-9.16119e-6
2684,1,0,0.999821,-3.00804e-7,63.297,29.2613,20.7546,-8.85554e-6
2685,1,0,0.999826,-2.89735e-7,63.2971,29.2613,20.7547,-8.5603e-6
2686,1,0,0.999831,-2.8048e-7,63.2973,29.2613,20.7549,-8.2752e-6
2687,1,0,0.999835,-2.72042e-7,63.2975,29.2613,20.7551,-7.99896e-6
2688,1,0,0.99984,-2.63162e-7,63.2976,29.2613,20.7552,-7.73136e-6
2689,1,0,0.999844,-2.54762e-7,63.2978,29.2613,20.7554,-7.4724e-6
2690,1,0,0.999848,-2.46687e-7,63.2979,29.2613,20.7556,-7.2217e-6
2691,1,0,0.999853,-2.38638e-7,63.2981,29.2613,20.7557,-6.97907e-6
2692,1,0,0.999857,-2.31393e-7,63.2982,29.2613,20.7559,-6.74406e-6
2693,1,0,0.99986,-2.23788e-7,63.2984,29.2613,20.756,-6.51648e-6
2694,1,0,0.999864,-2.1572e-7,63.2985,29.2613,20.7561,-6.29672e-6
2695,1,0,0.999868,-2.05045e-7,63.2986,29.2613,20.7563,-6.08639e-6
2696,1,0,0.999872,-1.9724e-7,63.2988,29.2613,20.7564,-5.88528e-6
2697,1,0,0.999875,-1.90409e-7,63.2989,29.2613,20.7565,-5.69145e-6
2698,1,0,0.999879,-1.84226e-7,63.299,29.2613,20.7566,-5.50415e-6
2699,1,0,0.999882,-1.76946e-7,63.2991,29.2613,20.7568,-5.32359e-6
2700,1,0,0.999885,-1.71509e-7,63.2993,29.2613,20.7569,-5.14938e-6
2701,1,0,0.999888,-1.64857e-7,63.2994,29.2613,20.757,-4.98121e-6
2702,1,0,0.999891,-1.59226e-7,63.2995,29.2613,20.7571,-4.8192e-6
2703,1,0,0.999894,-1.53213e-7,63.2996,29.2613,20.7572,-4.663e-6
2704,1,0,0.999897,-1.461e-7,63.2997,29.2613,20.7573,-4.51336e-6
2705,1,0,0.9999,-1.39949e-7,63.2998,29.2613,20.7574,-4.37033e-6
2706,1,0,0.999903,-1.35246e-7,63.2999,29.2613,20.7575,-4.23277e-6
2707,1,0,0.999905,-1.32131e-7,63.3,29.2613,20.7576,-4.09911e-6
2708,1,0,0.999908,-1.28601e-7,63.3001,29.2613,20.7577,-3.96877e-6
2709,1,0,0.99991,-1.2555e-7,63.3002,29.2613,20.7578,-3.84171e-6
2710,1,0,0.999913,-1.21103e-7,63.3003,29.2613,20.7579,-3.71842e-6
2711,1,0,0.999915,-1.17893e-7,63.3004,29.2613,20.758,-3.59895e-6
2712,1,0,0.999917,-1.12878e-7,63.3004,29.2613,20.7581,-3.48359e-6
2713,1,0,0.99992,-1.09038e-7,63.3005,29.2613,20.7581,-3.37263e-6
2714,1,0,0.999922,-1.05434e-7,63.3006,29.2613,20.7582,-3.2654e-6
2715,1,0,0.999924,-1.02106e-7,63.3007,29.2613,20.7583,-3.16167e-6
2716,1,0,0.999926,-9.84554e-8,63.3008,29.2613,20.7584,-3.0614e-6
2717,1,0,0.999928,-9.58735e-8,63.3008,29.2613,20.7584,-2.96424e-6
2718,1,0,0.99993,-9.27828e-8,63.3009,29.2613,20.7585,-2.86993e-6
2719,1,0,0.999932,-9.08248e-8,63.301,29.2613,20.7586,-2.77813e-6
2720,1,0,0.999934,-8.72104e-8,63.301,29.2613,20.7587,-2.68914e-6
2721,1,0,0.999936,-8.44423e-8,63.3011,29.2613,20.7587,-2.60332e-6
2722,1,0,0.999937,-7.66974e-8,63.3012,29.2613,20.7588,-2.52277e-6
2723,1,0,0.999939,-7.2967e-8,63.3012,29.2613,20.7588,-2.44793e-6
2724,1,0,0.999941,-7.04116e-8,63.3013,29.2613,20.7589,-2.37626e-6
2725,1,0,0.999942,-6.91253e-8,63.3013,29.2613,20.759,-2.3065e-6
2726,1,0,0.999944,-6.65494e-8,63.3014,29.2613,20.759,-2.23868e-6
2727,1,0,0.999945,-6.57004e-8,63.3015,29.2613,20.7591,-2.17257e-6
2728,1,0,0.999947,-6.47622e-8,63.3015,29.2613,20.7591,-2.10735e-6
2729,1,0,0.999948,-6.37733e-8,63.3016,29.2613,20.7592,-2.04309e-6
2730,1,0,0.99995,-6.23231e-8,63.3016,29.2613,20.7592,-1.98005e-6
2731,1,0,0.999951,-6.0042e-8,63.3017,29.2613,20.7593,-1.91889e-6
2732,1,0,0.999953,-5.72487e-8,63.3017,29.2613,20.7593,-1.86026e-6
2733,1,0,0.999954,-5.55026e-8,63.3018,29.2613,20.7594,-1.80387e-6
2734,1,0,0.999955,-5.39828e-8,63.3018,29.2613,20.7594,-1.74915e-6
2735,1,0,0.999956,-5.30662e-8,63.3018,29.2613,20.7595,-1.69563e-6
2736,1,0,0.999957,-5.1635e-8,63.3019,29.2613,20.7595,-1.64329e-6
2737,1,0,0.999959,-4.87836e-8,63.3019,29.2613,20.7595,-1.59311e-6
2738,1,0,0.99996,-4.68216e-8,63.302,29.2613,20.7596,-1.54531e-6
2739,1,0,0.999961,-4.5601e-8,63.302,29.2613,20.7596,-1.49911e-6
2740,1,0,0.999962,-4.42143e-8,63.302,29.2613,20.7597,-1.45421e-6
2741,1,0,0.999963,-4.34459e-8,63.3021,29.2613,20.7597,-1.41038e-6
2742,1,0,0.999964,-4.28978e-8,63.3021,29.2613,20.7597,-1.36721e-6
2743,1,0,0.999965,-4.16738e-8,63.3022,29.2613,20.7598,-1.32493e-6
2744,1,0,0.999966,-4.11809e-8,63.3022,29.2613,20.7598,-1.2835e-6
2745,1,0,0.999967,-4.06237e-8,63.3022,29.2613,20.7598,-1.2426e-6
2746,1,0,0.999968,-3.96448e-8,63.3023,29.2613,20.7599,-1.20248e-6
2747,1,0,0.999969,-3.82166e-8,63.3023,29.2613,20.7599,-1.16356e-6
2748,1,0,0.999969,-3.69351e-8,63.3023,29.2613,20.7599,-1.12599e-6
2749,1,0,0.99997,-3.36187e-8,63.3024,29.2613,20.76,-1.09072e-6
2750,1,0,0.999971,-3.1654e-8,63.3024,29.2613,20.76,-1.05808e-6
2751,1,0,0.999972,-2.9107e-8,63.3024,29.2613,20.76,-1.02772e-6
2752,1,0,0.999973,-2.8842e-8,63.3024,29.2613,20.7601,-9.9874e-7
2753,1,0,0.999973,-2.84534e-8,63.3025,29.2613,20.7601,-9.70096e-7
2754,1,0,0.999974,-2.8239e-8,63.3025,29.2613,20.7601,-9.41754e-7
2755,1,0,0.999975,-2.78554e-8,63.3025,29.2613,20.7601,-9.13717e-7
2756,1,0,0.999976,-2.3655e-8,63.3025,29.2613,20.7602,-8.88042e-7
2757,1,0,0.999976,-2.07497e-8,63.3026,29.2613,20.7602,-8.65865e-7
2758,1,0,0.999977,-1.97489e-8,63.3026,29.2613,20.7602,-8.45635e-7
2759,1,0,0.999977,-1.79394e-8,63.3026,29.2613,20.7602,-8.26825e-7
2760,1,0,0.999978,-1.82022e-8,63.3026,29.2613,20.7603,-8.08749e-7
2761,1,0,0.999979,-1.77366e-8,63.3027,29.2613,20.7603,-7.90784e-7
2762,1,0,0.999979,-1.80855e-8,63.3027,29.2613,20.7603,-7.72871e-7
2763,1,0,0.99998,-1.89043e-8,63.3027,29.2613,20.7603,-7.54369e-7
2764,1,0,0.99998,-1.91058e-8,63.3027,29.2613,20.7603,-7.35363e-7
2765,1,0,0.999981,-1.95336e-8,63.3027,29.2613,20.7604,-7.16036e-7
2766,1,0,0.999981,-1.96107e-8,63.3028,29.2613,20.7604,-6.96462e-7
2767,1,0,0.999982,-1.98567e-8,63.3028,29.2613,20.7604,-6.76729e-7
2768,1,0,0.999982,-1.89265e-8,63.3028,29.2613,20.7604,-6.5735e-7
2769,1,0,0.999983,-1.63128e-8,63.3028,29.2613,20.7604,-6.39761e-7
2770,1,0,0.999983,-1.57723e-8,63.3028,29.2613,20.7604,-6.2372e-7
2771,1,0,0.999984,-1.44089e-8,63.3028,29.2613,20.7605,-6.08653e-7
2772,1,0,0.999984,-1.38731e-8,63.3029,29.2613,20.7605,-5.94513e-7
2773,1,0,0.999985,-1.40106e-8,63.3029,29.2613,20.7605,-5.80568e-7
2774,1,0,0.999985,-1.29233e-8,63.3029,29.2613,20.7605,-5.67119e-7
2775,1,0,0.999986,-1.11459e-8,63.3029,29.2613,20.7605,-5.55155e-7
2776,1,0,0.999986,-1.12438e-8,63.3029,29.2613,20.7605,-5.43958e-7
2777,1,0,0.999986,-1.04025e-8,63.3029,29.2613,20.7605,-5.33141e-7
2778,1,0,0.999987,-1.04725e-8,63.3029,29.2613,20.7606,-5.22705e-7
2779,1,0,0.999987,-8.33911e-9,63.303,29.2613,20.7606,-5.13331e-7
2780,1,0,0.999987,-8.46039e-9,63.303,29.2613,20.7606,-5.04913e-7
2781,1,0,0.999988,-7.46128e-9,63.303,29.2613,20.7606,-4.96954e-7
2782,1,0,0.999988,-8.49527e-9,63.303,29.2613,20.7606,-4.88964e-7
2783,1,0,0.999988,-9.74297e-9,63.303,29.2613,20.7606,-4.79841e-7
2784,1,0,0.999989,-8.51601e-9,63.303,29.2613,20.7606,-4.70716e-7
2785,1,0,0.999989,-9.03342e-9,63.303,29.2613,20.7606,-4.6192e-7
2786,1,0,0.999989,-9.00839e-9,63.303,29.2613,20.7607,-4.52906e-7
2787,1,0,0.99999,-9.0651e-9,63.3031,29.2613,20.7607,-4.43868e-7
2788,1,0,0.99999,-8.7604e-9,63.3031,29.2613,20.7607,-4.34961e-7
2789,1,0,0.99999,-8.81166e-9,63.3031,29.2613,20.7607,-4.26173e-7
2790,1,0,0.99999,-8.8051e-9,63.3031,29.2613,20.7607,-4.17366e-7
2791,1,0,0.999991,-7.36817e-9,63.3031,29.2613,20.7607,-4.09322e-7
2792,1,0,0.999991,-8.0178e-9,63.3031,29.2613,20.7607,-4.01608e-7
2793,1,0,0.999991,-8.27917e-9,63.3031,29.2613,20.7607,-3.93468e-7
2794,1,0,0.999991,-8.78987e-9,63.3031,29.2613,20.7607,-3.84932e-7
2795,1,0,0.999992,-8.37766e-9,63.3031,29.2613,20.7607,-3.76356e-7
2796,1,0,0.999992,-8.70526e-9,63.3031,29.2613,20.7608,-3.67803e-7
