"time","r_11.y","r_22.y","y_11.y","y_22.y","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y"
883,1,1,1,1,11.1948,21.1287,2.09963,12.7793
884,1,1,1,1,11.1948,21.1287,2.09963,12.7793
885,1,1,1,1,11.1948,21.1287,2.09963,12.7793
886,1,1,1,1,11.1948,21.1287,2.09963,12.7793
887,1,1,1,1,11.1948,21.1287,2.09963,12.7793
888,1,1,1,1,11.1948,21.1287,2.09963,12.7793
889,1,1,1,1,11.1948,21.1287,2.09963,12.7793
890,1,1,1,1,11.1948,21.1287,2.09963,12.7793
891,1,1,1,1,11.1948,21.1287,2.09963,12.7793
892,1,1,1,1,11.1948,21.1287,2.09963,12.7793
893,1,1,1,1,11.1948,21.1287,2.09963,12.7793
894,1,1,1,1,11.1948,21.1287,2.09963,12.7793
895,1,1,1,1,11.1948,21.1287,2.09963,12.7793
896,1,1,1,1,11.1948,21.1287,2.09963,12.7793
897,1,1,1,1,11.1948,21.1287,2.09963,12.7793
898,1,1,1,1,11.1948,21.1287,2.09963,12.7793
899,1,1,1,1,11.1948,21.1287,2.09963,12.7793
900,1,1,1,1,11.1948,21.1287,2.09963,12.7793
901,1,1,1,1,11.1948,21.1287,2.09963,12.7793
902,1,1,1,1,11.1948,21.1287,2.09963,12.7793
903,1,1,1,1,11.1948,21.1287,2.09963,12.7793
904,1,1,1,1,11.1948,21.1287,2.09963,12.7793
905,1,1,1,1,11.1948,21.1287,2.09963,12.7793
906,1,1,1,1,11.1948,21.1287,2.09963,12.7793
907,1,1,1,1,11.1948,21.1287,2.09963,12.7793
908,1,1,1,1,11.1948,21.1287,2.09963,12.7793
909,1,1,1,1,11.1948,21.1287,2.09963,12.7793
910,1,1,1,1,11.1948,21.1287,2.09963,12.7793
911,1,1,1,1,11.1948,21.1287,2.09963,12.7793
912,1,1,1,1,11.1948,21.1287,2.09963,12.7793
913,1,1,1,1,11.1948,21.1287,2.09963,12.7793
914,1,1,1,1,11.1948,21.1287,2.09963,12.7793
915,1,1,1,1,11.1948,21.1287,2.09962,12.7793
916,1,1,1,1,11.1948,21.1287,2.09962,12.7793
917,1,1,1,1,11.1948,21.1287,2.09962,12.7793
918,1,1,1,1,11.1948,21.1287,2.09962,12.7793
919,1,1,1,1,11.1948,21.1287,2.09962,12.7793
920,1,1,1,1,11.1948,21.1287,2.09962,12.7793
921,1,1,1,1,11.1948,21.1287,2.09962,12.7793
922,1,1,1,1,11.1948,21.1287,2.09962,12.7793
923,1,1,1,1,11.1948,21.1287,2.09962,12.7793
924,1,1,1,1,11.1948,21.1287,2.09962,12.7793
925,1,1,1,1,11.1948,21.1287,2.09962,12.7793
926,1,1,1,1,11.1948,21.1287,2.09962,12.7793
927,1,1,1,1,11.1948,21.1287,2.09962,12.7793
928,1,1,1,1,11.1948,21.1287,2.09962,12.7793
929,1,1,1,1,11.1948,21.1287,2.09962,12.7793
930,1,1,1,1,11.1948,21.1287,2.09962,12.7793
931,1,1,1,1,11.1948,21.1287,2.09962,12.7793
932,1,1,1,1,11.1948,21.1287,2.09962,12.7793
933,1,1,1,1,11.1948,21.1287,2.09962,12.7793
934,1,1,1,1,11.1948,21.1287,2.09962,12.7793
935,1,1,1,1,11.1948,21.1287,2.09962,12.7793
936,1,1,1,1,11.1948,21.1287,2.09962,12.7793
937,1,1,1,1,11.1948,21.1287,2.09962,12.7793
938,1,1,1,1,11.1948,21.1287,2.09962,12.7793
939,1,1,1,1,11.1948,21.1287,2.09962,12.7793
940,1,1,1,1,11.1948,21.1287,2.09962,12.7793
941,1,1,1,1,11.1948,21.1287,2.09962,12.7793
942,1,1,1,1,11.1948,21.1287,2.09962,12.7793
943,1,1,1,1,11.1948,21.1287,2.09962,12.7793
944,1,1,1,1,11.1948,21.1287,2.09962,12.7793
945,1,1,1,1,11.1948,21.1287,2.09962,12.7793
946,1,1,1,1,11.1948,21.1287,2.09962,12.7793
947,1,1,1,1,11.1948,21.1287,2.09962,12.7793
948,1,1,1,1,11.1948,21.1287,2.09962,12.7793
949,1,1,1,1,11.1948,21.1287,2.09962,12.7793
950,1,1,1,1,11.1948,21.1287,2.09962,12.7793
951,1,1,1,1,11.1948,21.1287,2.09962,12.7793
952,1,1,1,1,11.1948,21.1287,2.09962,12.7793
953,1,1,1,1,11.1948,21.1287,2.09962,12.7793
954,1,1,1,1,11.1948,21.1287,2.09962,12.7793
955,1,1,1,1,11.1948,21.1287,2.09962,12.7793
956,1,1,1,1,11.1948,21.1287,2.09962,12.7793
957,1,1,1,1,11.1948,21.1287,2.09962,12.7793
958,1,1,1,1,11.1948,21.1287,2.09962,12.7793
959,1,1,1,1,11.1948,21.1287,2.09962,12.7793
960,1,1,1,1,11.1948,21.1287,2.09962,12.7793
961,1,1,1,1,11.1948,21.1287,2.09962,12.7793
962,1,1,1,1,11.1948,21.1287,2.09962,12.7793
963,1,1,1,1,11.1948,21.1287,2.09962,12.7793
964,1,1,1,1,11.1948,21.1287,2.09962,12.7793
965,1,1,1,1,11.1948,21.1287,2.09962,12.7793
966,1,1,1,1,11.1948,21.1287,2.09962,12.7793
967,1,1,1,1,11.1948,21.1287,2.09962,12.7793
968,1,1,1,1,11.1948,21.1287,2.09962,12.7793
969,1,1,1,1,11.1948,21.1287,2.09962,12.7793
970,1,1,1,1,11.1948,21.1287,2.09962,12.7793
971,1,1,1,1,11.1948,21.1287,2.09962,12.7793
972,1,1,1,1,11.1948,21.1287,2.09962,12.7793
973,1,1,1,1,11.1948,21.1287,2.09962,12.7793
974,1,1,1,1,11.1948,21.1287,2.09962,12.7793
975,1,1,1,1,11.1948,21.1287,2.09962,12.7793
976,1,1,1,1,11.1948,21.1287,2.09962,12.7793
977,1,1,1,1,11.1948,21.1287,2.09962,12.7793
978,1,1,1,1,11.1948,21.1287,2.09962,12.7793
979,1,1,1,1,11.1948,21.1287,2.09962,12.7793
980,1,1,1,1,11.1948,21.1287,2.09962,12.7793
981,1,1,1,1,11.1948,21.1287,2.09962,12.7793
982,1,1,1,1,11.1948,21.1287,2.09962,12.7793
983,1,1,1,1,11.1948,21.1287,2.09962,12.7793
984,1,1,1,1,11.1948,21.1287,2.09962,12.7793
985,1,1,1,1,11.1948,21.1287,2.09962,12.7793
986,1,1,1,1,11.1948,21.1287,2.09962,12.7793
987,1,1,1,1,11.1948,21.1287,2.09962,12.7793
988,1,1,1,1,11.1948,21.1287,2.09962,12.7793
989,1,1,1,1,11.1948,21.1287,2.09962,12.7793
990,1,1,1,1,11.1948,21.1287,2.09962,12.7793
991,1,1,1,1,11.1948,21.1287,2.09962,12.7793
992,1,1,1,1,11.1948,21.1287,2.09962,12.7793
993,1,1,1,1,11.1948,21.1287,2.09962,12.7793
994,1,1,1,1,11.1948,21.1287,2.09962,12.7793
995,1,1,1,1,11.1948,21.1287,2.09962,12.7793
996,1,1,1,1,11.1948,21.1287,2.09962,12.7793
997,1,1,1,1,11.1948,21.1287,2.09962,12.7793
998,1,1,1,1,11.1948,21.1287,2.09962,12.7793
999,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1000,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1001,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1002,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1003,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1004,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1005,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1006,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1007,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1008,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1009,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1010,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1011,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1012,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1013,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1014,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1015,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1016,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1017,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1018,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1019,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1020,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1021,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1022,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1023,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1024,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1025,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1026,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1027,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1028,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1029,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1030,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1031,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1032,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1033,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1034,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1035,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1036,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1037,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1038,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1039,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1040,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1041,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1042,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1043,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1044,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1045,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1046,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1047,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1048,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1049,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1050,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1051,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1052,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1053,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1054,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1055,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1056,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1057,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1058,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1059,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1060,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1061,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1062,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1063,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1064,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1065,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1066,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1067,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1068,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1069,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1070,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1071,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1072,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1073,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1074,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1075,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1076,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1077,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1078,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1079,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1080,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1081,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1082,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1083,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1084,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1085,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1086,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1087,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1088,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1089,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1090,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1091,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1092,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1093,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1094,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1095,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1096,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1097,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1098,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1099,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1100,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1101,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1102,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1103,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1104,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1105,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1106,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1107,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1108,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1109,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1110,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1111,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1112,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1113,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1114,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1115,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1116,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1117,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1118,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1119,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1120,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1121,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1122,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1123,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1124,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1125,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1126,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1127,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1128,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1129,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1130,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1131,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1132,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1133,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1134,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1135,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1136,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1137,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1138,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1139,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1140,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1141,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1142,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1143,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1144,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1145,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1146,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1147,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1148,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1149,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1150,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1151,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1152,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1153,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1154,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1155,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1156,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1157,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1158,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1159,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1160,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1161,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1162,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1163,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1164,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1165,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1166,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1167,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1168,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1169,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1170,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1171,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1172,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1173,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1174,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1175,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1176,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1177,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1178,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1179,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1180,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1181,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1182,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1183,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1184,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1185,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1186,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1187,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1188,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1189,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1190,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1191,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1192,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1193,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1194,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1195,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1196,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1197,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1198,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1199,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1200,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1200,1,1,1,1,11.1948,21.1287,2.09962,12.7793
1200,0,1,1,1,11.1948,21.1287,2.09962,12.7793
1201,0,1,1,1,12.1948,21.1287,1.09962,12.7793
1202,0,1,0.815756,1,13.1027,21.1287,0.191742,12.7793
1203,0,1,0.598829,1,13.81,21.1287,-0.515551,12.7793
1204,0,1,0.449394,1.10693,14.3341,21.1822,-1.03966,12.7258
1205,0,1,0.324891,1.23184,14.7213,21.3516,-1.42681,12.5564
1206,0,1,0.224175,1.35839,14.9958,21.6467,-1.70134,12.2613
1207,0,1,0.143323,1.4738,15.1795,22.0628,-1.88509,11.8452
1208,0,1,0.0773106,1.42492,15.2899,22.5122,-1.9954,11.3958
1209,0,1,0.0145907,1.3307,15.3358,22.89,-2.04135,11.018
1210,0,1,-0.0565837,1.21265,15.3598,23.1617,-2.02036,10.7463
1211,0,1,-0.130168,1.09403,15.4532,23.315,-1.92698,10.593
1212,0,1,-0.195111,0.995239,15.6158,23.3599,-1.76434,10.5484
1213,0,1,-0.246011,0.922251,15.8364,23.4011,-1.54378,10.5896
1214,0,1,-0.279901,0.875345,16.0993,23.5023,-1.28083,10.6908
1215,0,1,-0.296311,0.844302,16.3874,23.6425,-0.99272,10.831
1216,0,1,-0.29705,0.816932,16.6841,23.8119,-0.69604,11.0004
1217,0,1,-0.285819,0.789354,16.9755,24.0087,-0.404606,11.1972
1218,0,1,-0.26674,0.761549,17.2518,24.2333,-0.128326,11.4218
1219,0,1,-0.242788,0.736343,17.5066,24.4843,0.126438,11.6728
1220,0,1,-0.215656,0.717594,17.7358,24.7574,0.35566,11.9459
1221,0,1,-0.186236,0.708502,17.9368,25.0443,0.556606,12.2328
1222,0,1,-0.155036,0.710541,18.1074,25.3348,0.727242,12.5233
1223,0,1,-0.122533,0.722963,18.2462,25.6181,0.866027,12.8066
1224,0,1,-0.0894164,0.743502,18.3521,25.8848,0.972001,13.0733
1225,0,1,-0.0566648,0.76945,18.4252,26.1283,1.04504,13.3168
1226,0,1,-0.025418,0.798378,18.4662,26.3444,1.08608,13.5329
1227,0,1,0.00324299,0.828517,18.4777,26.531,1.09717,13.7195
1228,0,1,0.0284698,0.858811,18.4935,26.6873,1.08131,13.8758
1229,0,1,0.0497288,0.888725,18.5326,26.8136,1.04221,14.0021
1230,0,1,0.0667997,0.91796,18.5909,26.9102,0.983951,14.0987
1231,0,1,0.0797156,0.946194,18.6642,26.9781,0.910693,14.1666
1232,0,1,0.0886773,0.972971,18.7484,27.0186,0.826497,14.207
1233,0,1,0.0939732,0.99772,18.8397,27.0332,0.735171,14.2217
1234,0,1,0.0959289,1.01985,18.9346,27.0422,0.64022,14.2129
1235,0,1,0.0948875,1.03888,19.03,27.0716,0.544812,14.1835
1236,0,1,0.0912102,1.0545,19.1231,27.1183,0.451763,14.1369
1237,0,1,0.0852841,1.06659,19.2113,27.1788,0.363516,14.0763
1238,0,1,0.0775251,1.07527,19.2927,27.2498,0.282112,14.0054
1239,0,1,0.0683722,1.08074,19.3657,27.3278,0.209163,13.9274
1240,0,1,0.0582713,1.08333,19.429,27.4098,0.145841,13.8453
1241,0,1,0.0476559,1.08337,19.482,27.4932,0.0928776,13.762
1242,0,1,0.0369268,1.08121,19.5243,27.5754,0.0505863,13.6797
1243,0,1,0.0264368,1.07719,19.556,27.6546,0.0189045,13.6005
1244,0,1,0.0164829,1.07165,19.5774,27.7291,-0.00255535,13.5261
1245,0,1,0.00730343,1.06493,19.5893,27.7973,-0.0144485,13.4578
1246,0,1,-0.00091989,1.05737,19.5926,27.8585,-0.0176403,13.3966
1247,0,1,-0.00805782,1.0493,19.5971,27.9118,-0.0131514,13.3433
1248,0,1,-0.0140289,1.04103,19.6081,27.957,-0.00210808,13.2982
1249,0,1,-0.0187951,1.03285,19.6245,27.9939,0.0143039,13.2612
1250,0,1,-0.022358,1.02501,19.6451,28.0229,0.0348805,13.2323
1251,0,1,-0.0247546,1.0177,19.6687,28.0442,0.0584367,13.2109
1252,0,1,-0.0260532,1.0111,19.6941,28.0586,0.0838406,13.1965
1253,0,1,-0.0263482,1.00531,19.7203,28.0668,0.110041,13.1883
1254,0,1,-0.0257544,1.00039,19.7463,28.0697,0.136093,13.1855
1255,0,1,-0.0244007,0.996393,19.7714,28.0713,0.16117,13.1871
1256,0,1,-0.0224244,0.993309,19.7948,28.0765,0.184583,13.1922
1257,0,1,-0.0199651,0.991115,19.816,28.0843,0.205777,13.2
1258,0,1,-0.0171603,0.989762,19.8346,28.0938,0.22434,13.2096
1259,0,1,-0.0141409,0.98918,19.8502,28.1043,0.239991,13.2201
1260,0,1,-0.0110282,0.989286,19.8628,28.1151,0.252575,13.2309
1261,0,1,-0.00793144,0.989983,19.8723,28.1255,0.262055,13.2412
1262,0,1,-0.00494587,0.991166,19.8787,28.1349,0.268494,13.2507
1263,0,1,-0.00215185,0.99273,19.8823,28.143,0.272043,13.2587
1264,0,1,0.000385985,0.994569,19.8832,28.1493,0.272926,13.2651
1265,0,1,0.00261875,0.996582,19.8847,28.1537,0.271423,13.2695
1266,0,1,0.00451301,0.998674,19.8883,28.1561,0.267857,13.2719
1267,0,1,0.00604995,1.00076,19.8936,28.1567,0.262576,13.2722
1268,0,1,0.00722424,1.00277,19.9002,28.1584,0.255939,13.2704
1269,0,1,0.00804256,1.00464,19.9078,28.1621,0.248306,13.2667
1270,0,1,0.00852191,1.00632,19.9161,28.1676,0.240023,13.2612
1271,0,1,0.00868782,1.00776,19.9247,28.1747,0.231418,13.2542
1272,0,1,0.00857247,1.00896,19.9334,28.183,0.222788,13.2458
1273,0,1,0.00821293,1.00988,19.9418,28.1924,0.214396,13.2364
1274,0,1,0.00764935,1.01053,19.9497,28.2026,0.206464,13.2262
1275,0,1,0.00692337,1.01091,19.957,28.2134,0.199178,13.2154
1276,0,1,0.00607667,1.01104,19.9635,28.2243,0.192678,13.2045
1277,0,1,0.00514963,1.01093,19.9691,28.2353,0.187065,13.1935
1278,0,1,0.0041803,1.0106,19.9737,28.2461,0.1824,13.1827
1279,0,1,0.00320343,1.0101,19.9774,28.2564,0.178708,13.1724
1280,0,1,0.00224984,1.00944,19.9802,28.2662,0.175981,13.1626
1281,0,1,0.00134595,1.00867,19.982,28.2753,0.174184,13.1535
1282,0,1,0.000513419,1.00781,19.9829,28.2835,0.173254,13.1453
1283,0,1,-0.000230896,1.00689,19.9831,28.2909,0.173113,13.138
1284,0,1,-0.000874891,1.00595,19.9837,28.2973,0.173665,13.1315
1285,0,1,-0.00141101,1.00501,19.9848,28.3028,0.174808,13.1261
1286,0,1,-0.00183595,1.0041,19.9864,28.3073,0.176432,13.1215
1287,0,1,-0.00215024,1.00323,19.9884,28.311,0.178425,13.1178
1288,0,1,-0.00235773,1.00242,19.9907,28.3138,0.180679,13.115
1289,0,1,-0.00246511,1.0017,19.9931,28.3159,0.18309,13.113
1290,0,1,-0.00248136,1.00105,19.9956,28.3172,0.185564,13.1116
1291,0,1,-0.00241716,1.0005,19.998,28.318,0.188013,13.1108
1292,0,1,-0.00228437,1.00004,20.0004,28.3183,0.190364,13.1105
1293,0,1,-0.00209556,0.999681,20.0025,28.3184,0.192554,13.1107
1294,0,1,-0.00186346,0.999407,20.0045,28.3189,0.194533,13.1111
1295,0,1,-0.0016006,0.999218,20.0063,28.3196,0.196265,13.1118
1296,0,1,-0.00131896,0.999107,20.0077,28.3204,0.197725,13.1126
1297,0,1,-0.0010296,0.999065,20.0089,28.3213,0.198899,13.1136
1298,0,1,-0.000742505,0.999083,20.0098,28.3222,0.199785,13.1145
1299,0,1,-0.00046634,0.99915,20.0104,28.3231,0.20039,13.1154
1300,0,1,-0.000208394,0.999257,20.0107,28.3239,0.200727,13.1162
1301,0,1,2.55007e-5,0.999393,20.0108,28.3246,0.200818,13.1168
1302,0,1,0.000230976,0.999549,20.0109,28.3251,0.20069,13.1174
1303,0,1,0.000405073,0.999715,20.0113,28.3255,0.200372,13.1177
1304,0,1,0.000546178,0.999885,20.0117,28.3257,0.199897,13.1179
1305,0,1,0.000653889,1.00005,20.0123,28.3257,0.199297,13.118
1306,0,1,0.000728894,1.0002,20.013,28.3259,0.198605,13.1178
1307,0,1,0.000772811,1.00034,20.0138,28.3261,0.197854,13.1176
1308,0,1,0.000788042,1.00047,20.0146,28.3265,0.197074,13.1172
