"time","r_11.y","r_22.y","y_11.y","y_22.y","IE_1.y","IE_2.y","IAE_1.y","IAE_2.y"
2703,1,0,0.999993,1.26769e-5,7.21888,-10.2283,35.7232,70.3609
2704,1,0,0.999993,1.22874e-5,7.21889,-10.2283,35.7232,70.3609
2705,1,0,0.999994,1.19085e-5,7.21889,-10.2284,35.7232,70.361
2706,1,0,0.999994,1.15412e-5,7.2189,-10.2284,35.7232,70.361
2707,1,0,0.999994,1.11842e-5,7.2189,-10.2284,35.7232,70.361
2708,1,0,0.999994,1.08388e-5,7.21891,-10.2284,35.7232,70.361
2709,1,0,0.999994,1.05053e-5,7.21892,-10.2284,35.7232,70.361
2710,1,0,0.999995,1.01817e-5,7.21892,-10.2284,35.7232,70.361
2711,1,0,0.999995,9.86746e-6,7.21893,-10.2284,35.7232,70.361
2712,1,0,0.999995,9.56283e-6,7.21893,-10.2284,35.7232,70.361
2713,1,0,0.999995,9.26835e-6,7.21894,-10.2284,35.7232,70.361
2714,1,0,0.999995,8.98536e-6,7.21894,-10.2285,35.7232,70.3611
2715,1,0,0.999995,8.70836e-6,7.21895,-10.2285,35.7232,70.3611
2716,1,0,0.999995,8.44002e-6,7.21895,-10.2285,35.7232,70.3611
2717,1,0,0.999996,8.17974e-6,7.21896,-10.2285,35.7232,70.3611
2718,1,0,0.999996,7.92839e-6,7.21896,-10.2285,35.7232,70.3611
2719,1,0,0.999996,7.68471e-6,7.21897,-10.2285,35.7232,70.3611
2720,1,0,0.999996,7.44804e-6,7.21897,-10.2285,35.7232,70.3611
2721,1,0,0.999996,7.21782e-6,7.21897,-10.2285,35.7232,70.3611
2722,1,0,0.999996,6.99454e-6,7.21898,-10.2285,35.7232,70.3611
2723,1,0,0.999996,6.77836e-6,7.21898,-10.2285,35.7233,70.3611
2724,1,0,0.999996,6.56914e-6,7.21898,-10.2285,35.7233,70.3611
2725,1,0,0.999997,6.36661e-6,7.21899,-10.2285,35.7233,70.3611
2726,1,0,0.999997,6.17038e-6,7.21899,-10.2285,35.7233,70.3611
2727,1,0,0.999997,5.98007e-6,7.21899,-10.2285,35.7233,70.3611
2728,1,0,0.999997,5.79687e-6,7.219,-10.2286,35.7233,70.3612
2729,1,0,0.999997,5.61919e-6,7.219,-10.2286,35.7233,70.3612
2730,1,0,0.999997,5.44652e-6,7.219,-10.2286,35.7233,70.3612
2731,1,0,0.999997,5.2788e-6,7.21901,-10.2286,35.7233,70.3612
2732,1,0,0.999997,5.11781e-6,7.21901,-10.2286,35.7233,70.3612
2733,1,0,0.999997,4.96071e-6,7.21901,-10.2286,35.7233,70.3612
2734,1,0,0.999997,4.8079e-6,7.21901,-10.2286,35.7233,70.3612
2735,1,0,0.999997,4.66085e-6,7.21902,-10.2286,35.7233,70.3612
2736,1,0,0.999998,4.51626e-6,7.21902,-10.2286,35.7233,70.3612
2737,1,0,0.999998,4.37612e-6,7.21902,-10.2286,35.7233,70.3612
2738,1,0,0.999998,4.24104e-6,7.21902,-10.2286,35.7233,70.3612
2739,1,0,0.999998,4.11034e-6,7.21903,-10.2286,35.7233,70.3612
2740,1,0,0.999998,3.98352e-6,7.21903,-10.2286,35.7233,70.3612
2741,1,0,0.999998,3.86087e-6,7.21903,-10.2286,35.7233,70.3612
2742,1,0,0.999998,3.74234e-6,7.21903,-10.2286,35.7233,70.3612
2743,1,0,0.999998,3.6262e-6,7.21903,-10.2286,35.7233,70.3612
2744,1,0,0.999998,3.51557e-6,7.21904,-10.2286,35.7233,70.3612
2745,1,0,0.999998,3.40691e-6,7.21904,-10.2286,35.7233,70.3612
2746,1,0,0.999998,3.3016e-6,7.21904,-10.2286,35.7233,70.3612
2747,1,0,0.999998,3.20011e-6,7.21904,-10.2286,35.7233,70.3612
2748,1,0,0.999998,3.10326e-6,7.21904,-10.2286,35.7233,70.3612
2749,1,0,0.999998,3.0089e-6,7.21905,-10.2286,35.7233,70.3612
2750,1,0,0.999998,2.91667e-6,7.21905,-10.2286,35.7233,70.3612
2751,1,0,0.999998,2.82611e-6,7.21905,-10.2287,35.7233,70.3612
2752,1,0,0.999999,2.73862e-6,7.21905,-10.2287,35.7233,70.3613
2753,1,0,0.999999,2.65403e-6,7.21905,-10.2287,35.7233,70.3613
2754,1,0,0.999999,2.57129e-6,7.21905,-10.2287,35.7233,70.3613
2755,1,0,0.999999,2.49147e-6,7.21905,-10.2287,35.7233,70.3613
2756,1,0,0.999999,2.41485e-6,7.21906,-10.2287,35.7233,70.3613
2757,1,0,0.999999,2.34018e-6,7.21906,-10.2287,35.7233,70.3613
2758,1,0,0.999999,2.26782e-6,7.21906,-10.2287,35.7233,70.3613
2759,1,0,0.999999,2.19822e-6,7.21906,-10.2287,35.7233,70.3613
2760,1,0,0.999999,2.13023e-6,7.21906,-10.2287,35.7233,70.3613
2761,1,0,0.999999,2.06455e-6,7.21906,-10.2287,35.7233,70.3613
2762,1,0,0.999999,2.00098e-6,7.21906,-10.2287,35.7233,70.3613
2763,1,0,0.999999,1.93976e-6,7.21906,-10.2287,35.7233,70.3613
2764,1,0,0.999999,1.88041e-6,7.21907,-10.2287,35.7233,70.3613
2765,1,0,0.999999,1.82344e-6,7.21907,-10.2287,35.7233,70.3613
2766,1,0,0.999999,1.76752e-6,7.21907,-10.2287,35.7233,70.3613
2767,1,0,0.999999,1.71328e-6,7.21907,-10.2287,35.7233,70.3613
2768,1,0,0.999999,1.66125e-6,7.21907,-10.2287,35.7233,70.3613
2769,1,0,0.999999,1.61009e-6,7.21907,-10.2287,35.7233,70.3613
2770,1,0,0.999999,1.56082e-6,7.21907,-10.2287,35.7233,70.3613
2771,1,0,0.999999,1.51255e-6,7.21907,-10.2287,35.7233,70.3613
2772,1,0,0.999999,1.46624e-6,7.21907,-10.2287,35.7233,70.3613
2773,1,0,0.999999,1.42107e-6,7.21907,-10.2287,35.7233,70.3613
2774,1,0,0.999999,1.37677e-6,7.21907,-10.2287,35.7233,70.3613
2775,1,0,0.999999,1.33425e-6,7.21907,-10.2287,35.7233,70.3613
2776,1,0,0.999999,1.29306e-6,7.21908,-10.2287,35.7233,70.3613
2777,1,0,0.999999,1.25291e-6,7.21908,-10.2287,35.7233,70.3613
2778,1,0,0.999999,1.21398e-6,7.21908,-10.2287,35.7233,70.3613
2779,1,0,0.999999,1.17718e-6,7.21908,-10.2287,35.7233,70.3613
2780,1,0,0.999999,1.14063e-6,7.21908,-10.2287,35.7233,70.3613
2781,1,0,0.999999,1.10579e-6,7.21908,-10.2287,35.7233,70.3613
2782,1,0,0.999999,1.07159e-6,7.21908,-10.2287,35.7234,70.3613
2783,1,0,0.999999,1.03882e-6,7.21908,-10.2287,35.7234,70.3613
2784,1,0,0.999999,1.00711e-6,7.21908,-10.2287,35.7234,70.3613
2785,1,0,0.999999,9.75767e-7,7.21908,-10.2287,35.7234,70.3613
2786,1,0,0.999999,9.45877e-7,7.21908,-10.2287,35.7234,70.3613
2787,1,0,1,9.17102e-7,7.21908,-10.2287,35.7234,70.3613
2788,1,0,1,8.88781e-7,7.21908,-10.2287,35.7234,70.3613
2789,1,0,1,8.61493e-7,7.21908,-10.2287,35.7234,70.3613
2790,1,0,1,8.3439e-7,7.21908,-10.2287,35.7234,70.3613
2791,1,0,1,8.08255e-7,7.21908,-10.2287,35.7234,70.3613
2792,1,0,1,7.83542e-7,7.21908,-10.2287,35.7234,70.3613
2793,1,0,1,7.59165e-7,7.21908,-10.2287,35.7234,70.3613
2794,1,0,1,7.36175e-7,7.21908,-10.2287,35.7234,70.3613
2795,1,0,1,7.1368e-7,7.21909,-10.2287,35.7234,70.3613
2796,1,0,1,6.91698e-7,7.21909,-10.2287,35.7234,70.3613
2797,1,0,1,6.71273e-7,7.21909,-10.2287,35.7234,70.3613
2798,1,0,1,6.50816e-7,7.21909,-10.2287,35.7234,70.3613
2799,1,0,1,6.30572e-7,7.21909,-10.2287,35.7234,70.3613
2800,1,0,1,6.10709e-7,7.21909,-10.2287,35.7234,70.3613
2801,1,0,1,5.91558e-7,7.21909,-10.2287,35.7234,70.3613
2802,1,0,1,5.73316e-7,7.21909,-10.2287,35.7234,70.3613
2803,1,0,1,5.56523e-7,7.21909,-10.2287,35.7234,70.3613
2804,1,0,1,5.39835e-7,7.21909,-10.2287,35.7234,70.3613
2805,1,0,1,5.23299e-7,7.21909,-10.2287,35.7234,70.3613
2806,1,0,1,5.07738e-7,7.21909,-10.2287,35.7234,70.3613
2807,1,0,1,4.9167e-7,7.21909,-10.2287,35.7234,70.3613
2808,1,0,1,4.76123e-7,7.21909,-10.2287,35.7234,70.3613
2809,1,0,1,4.61074e-7,7.21909,-10.2287,35.7234,70.3613
2810,1,0,1,4.46637e-7,7.21909,-10.2287,35.7234,70.3613
2811,1,0,1,4.32663e-7,7.21909,-10.2287,35.7234,70.3613
2812,1,0,1,4.19316e-7,7.21909,-10.2287,35.7234,70.3613
2813,1,0,1,4.06394e-7,7.21909,-10.2287,35.7234,70.3613
2814,1,0,1,3.93992e-7,7.21909,-10.2287,35.7234,70.3613
2815,1,0,1,3.82007e-7,7.21909,-10.2287,35.7234,70.3613
2816,1,0,1,3.70185e-7,7.21909,-10.2287,35.7234,70.3613
2817,1,0,1,3.58989e-7,7.21909,-10.2287,35.7234,70.3613
2818,1,0,1,3.47906e-7,7.21909,-10.2287,35.7234,70.3613
2819,1,0,1,3.37197e-7,7.21909,-10.2287,35.7234,70.3613
2820,1,0,1,3.272e-7,7.21909,-10.2287,35.7234,70.3613
2821,1,0,1,3.17479e-7,7.21909,-10.2287,35.7234,70.3613
2822,1,0,1,3.07813e-7,7.21909,-10.2287,35.7234,70.3613
2823,1,0,1,2.9824e-7,7.21909,-10.2287,35.7234,70.3613
2824,1,0,1,2.88904e-7,7.21909,-10.2287,35.7234,70.3613
2825,1,0,1,2.79876e-7,7.21909,-10.2287,35.7234,70.3613
2826,1,0,1,2.71168e-7,7.21909,-10.2287,35.7234,70.3613
2827,1,0,1,2.62772e-7,7.21909,-10.2287,35.7234,70.3613
2828,1,0,1,2.54676e-7,7.21909,-10.2287,35.7234,70.3613
2829,1,0,1,2.46857e-7,7.21909,-10.2287,35.7234,70.3613
2830,1,0,1,2.39299e-7,7.21909,-10.2287,35.7234,70.3613
2831,1,0,1,2.31999e-7,7.21909,-10.2287,35.7234,70.3613
2832,1,0,1,2.24827e-7,7.21909,-10.2287,35.7234,70.3613
2833,1,0,1,2.17882e-7,7.21909,-10.2287,35.7234,70.3613
2834,1,0,1,2.11262e-7,7.21909,-10.2287,35.7234,70.3613
2835,1,0,1,2.04814e-7,7.21909,-10.2287,35.7234,70.3613
2836,1,0,1,1.98714e-7,7.21909,-10.2287,35.7234,70.3613
2837,1,0,1,1.93183e-7,7.21909,-10.2287,35.7234,70.3613
2838,1,0,1,1.87394e-7,7.21909,-10.2287,35.7234,70.3613
2839,1,0,1,1.81397e-7,7.21909,-10.2287,35.7234,70.3613
2840,1,0,1,1.75755e-7,7.21909,-10.2287,35.7234,70.3613
2841,1,0,1,1.70421e-7,7.21909,-10.2287,35.7234,70.3613
2842,1,0,1,1.65064e-7,7.21909,-10.2287,35.7234,70.3613
2843,1,0,1,1.60076e-7,7.21909,-10.2287,35.7234,70.3613
2844,1,0,1,1.55202e-7,7.21909,-10.2287,35.7234,70.3613
2845,1,0,1,1.50217e-7,7.21909,-10.2287,35.7234,70.3613
2846,1,0,1,1.45502e-7,7.21909,-10.2287,35.7234,70.3613
2847,1,0,1,1.41133e-7,7.21909,-10.2287,35.7234,70.3613
2848,1,0,1,1.3661e-7,7.2191,-10.2287,35.7234,70.3613
2849,1,0,1,1.32433e-7,7.2191,-10.2287,35.7234,70.3613
2850,1,0,1,1.28204e-7,7.2191,-10.2287,35.7234,70.3613
2851,1,0,1,1.24319e-7,7.2191,-10.2287,35.7234,70.3613
2852,1,0,1,1.2036e-7,7.2191,-10.2287,35.7234,70.3613
2853,1,0,1,1.16551e-7,7.2191,-10.2287,35.7234,70.3613
2854,1,0,1,1.12911e-7,7.2191,-10.2287,35.7234,70.3613
2855,1,0,1,1.09423e-7,7.2191,-10.2287,35.7234,70.3613
2856,1,0,1,1.06074e-7,7.2191,-10.2287,35.7234,70.3613
2857,1,0,1,1.02859e-7,7.2191,-10.2287,35.7234,70.3613
2858,1,0,1,9.97576e-8,7.2191,-10.2287,35.7234,70.3613
2859,1,0,1,9.67599e-8,7.2191,-10.2287,35.7234,70.3613
2860,1,0,1,9.3859e-8,7.2191,-10.2287,35.7234,70.3613
2861,1,0,1,9.10493e-8,7.2191,-10.2287,35.7234,70.3613
2862,1,0,1,8.83259e-8,7.2191,-10.2287,35.7234,70.3613
2863,1,0,1,8.57064e-8,7.2191,-10.2287,35.7234,70.3613
2864,1,0,1,8.31628e-8,7.2191,-10.2287,35.7234,70.3613
2865,1,0,1,8.06918e-8,7.2191,-10.2287,35.7234,70.3613
2866,1,0,1,7.83151e-8,7.2191,-10.2287,35.7234,70.3613
2867,1,0,1,7.57707e-8,7.2191,-10.2287,35.7234,70.3613
2868,1,0,1,7.33037e-8,7.2191,-10.2287,35.7234,70.3613
2869,1,0,1,7.09488e-8,7.2191,-10.2287,35.7234,70.3613
2870,1,0,1,6.87091e-8,7.2191,-10.2287,35.7234,70.3613
2871,1,0,1,6.65815e-8,7.2191,-10.2287,35.7234,70.3613
2872,1,0,1,6.45639e-8,7.2191,-10.2287,35.7234,70.3613
2873,1,0,1,6.26923e-8,7.2191,-10.2287,35.7234,70.3613
2874,1,0,1,6.08352e-8,7.2191,-10.2287,35.7234,70.3613
2875,1,0,1,5.90506e-8,7.2191,-10.2287,35.7234,70.3613
2876,1,0,1,5.73961e-8,7.2191,-10.2287,35.7234,70.3613
2877,1,0,1,5.55689e-8,7.2191,-10.2287,35.7234,70.3613
2878,1,0,1,5.38442e-8,7.2191,-10.2287,35.7234,70.3613
2879,1,0,1,5.23703e-8,7.2191,-10.2287,35.7234,70.3613
2880,1,0,1,5.0676e-8,7.2191,-10.2287,35.7234,70.3613
2881,1,0,1,4.91678e-8,7.2191,-10.2287,35.7234,70.3613
2882,1,0,1,4.75145e-8,7.2191,-10.2287,35.7234,70.3613
2883,1,0,1,4.59153e-8,7.2191,-10.2287,35.7234,70.3613
2884,1,0,1,4.46721e-8,7.2191,-10.2287,35.7234,70.3613
2885,1,0,1,4.34695e-8,7.2191,-10.2287,35.7234,70.3613
2886,1,0,1,4.21233e-8,7.2191,-10.2287,35.7234,70.3613
2887,1,0,1,4.11229e-8,7.2191,-10.2287,35.7234,70.3613
2888,1,0,1,3.98846e-8,7.2191,-10.2287,35.7234,70.3613
2889,1,0,1,3.88683e-8,7.2191,-10.2287,35.7234,70.3613
2890,1,0,1,3.7659e-8,7.2191,-10.2287,35.7234,70.3613
2891,1,0,1,3.65056e-8,7.2191,-10.2287,35.7234,70.3613
2892,1,0,1,3.5142e-8,7.2191,-10.2287,35.7234,70.3613
2893,1,0,1,3.38919e-8,7.2191,-10.2287,35.7234,70.3613
2894,1,0,1,3.26444e-8,7.2191,-10.2287,35.7234,70.3613
2895,1,0,1,3.16565e-8,7.2191,-10.2287,35.7234,70.3613
2896,1,0,1,3.05978e-8,7.2191,-10.2287,35.7234,70.3613
2897,1,0,1,2.95568e-8,7.2191,-10.2287,35.7234,70.3613
2898,1,0,1,2.85705e-8,7.2191,-10.2287,35.7234,70.3613
2899,1,0,1,2.76387e-8,7.2191,-10.2287,35.7234,70.3613
2900,1,0,1,2.67687e-8,7.2191,-10.2287,35.7234,70.3613
2901,1,0,1,2.59527e-8,7.2191,-10.2287,35.7234,70.3613
2902,1,0,1,2.51837e-8,7.2191,-10.2287,35.7234,70.3613
2903,1,0,1,2.44536e-8,7.2191,-10.2287,35.7234,70.3613
2904,1,0,1,2.37547e-8,7.2191,-10.2287,35.7234,70.3613
2905,1,0,1,2.30815e-8,7.2191,-10.2287,35.7234,70.3613
2906,1,0,1,2.24301e-8,7.2191,-10.2287,35.7234,70.3613
2907,1,0,1,2.18155e-8,7.2191,-10.2287,35.7234,70.3613
2908,1,0,1,2.12044e-8,7.2191,-10.2287,35.7234,70.3613
2909,1,0,1,2.06047e-8,7.2191,-10.2287,35.7234,70.3613
2910,1,0,1,2.00331e-8,7.2191,-10.2287,35.7234,70.3613
2911,1,0,1,1.94389e-8,7.2191,-10.2287,35.7234,70.3613
2912,1,0,1,1.89618e-8,7.2191,-10.2287,35.7234,70.3613
2913,1,0,1,1.85963e-8,7.2191,-10.2287,35.7234,70.3613
2914,1,0,1,1.81204e-8,7.2191,-10.2287,35.7234,70.3613
2915,1,0,1,1.73912e-8,7.2191,-10.2287,35.7234,70.3613
2916,1,0,1,1.68239e-8,7.2191,-10.2287,35.7234,70.3613
2917,1,0,1,1.62215e-8,7.2191,-10.2287,35.7234,70.3613
2918,1,0,1,1.60047e-8,7.2191,-10.2287,35.7234,70.3613
2919,1,0,1,1.5318e-8,7.2191,-10.2287,35.7234,70.3613
2920,1,0,1,1.46655e-8,7.2191,-10.2287,35.7234,70.3613
2921,1,0,1,1.40457e-8,7.2191,-10.2287,35.7234,70.3613
2922,1,0,1,1.34768e-8,7.2191,-10.2287,35.7234,70.3613
2923,1,0,1,1.29647e-8,7.2191,-10.2287,35.7234,70.3613
2924,1,0,1,1.25037e-8,7.2191,-10.2287,35.7234,70.3613
2925,1,0,1,1.20866e-8,7.2191,-10.2287,35.7234,70.3613
2926,1,0,1,1.17056e-8,7.2191,-10.2287,35.7234,70.3613
2927,1,0,1,1.13539e-8,7.2191,-10.2287,35.7234,70.3613
2928,1,0,1,1.10266e-8,7.2191,-10.2287,35.7234,70.3613
2929,1,0,1,1.0719e-8,7.2191,-10.2287,35.7234,70.3613
2930,1,0,1,1.0426e-8,7.2191,-10.2287,35.7234,70.3613
2931,1,0,1,1.01436e-8,7.2191,-10.2287,35.7234,70.3613
2932,1,0,1,9.86839e-9,7.2191,-10.2287,35.7234,70.3613
2933,1,0,1,9.59814e-9,7.2191,-10.2287,35.7234,70.3613
2934,1,0,1,9.33149e-9,7.2191,-10.2287,35.7234,70.3613
2935,1,0,1,9.06781e-9,7.2191,-10.2287,35.7234,70.3613
2936,1,0,1,8.807e-9,7.2191,-10.2287,35.7234,70.3613
2937,1,0,1,8.54932e-9,7.2191,-10.2287,35.7234,70.3613
2938,1,0,1,8.29523e-9,7.2191,-10.2287,35.7234,70.3613
2939,1,0,1,8.04532e-9,7.2191,-10.2287,35.7234,70.3613
2940,1,0,1,7.80019e-9,7.2191,-10.2287,35.7234,70.3613
2941,1,0,1,7.56038e-9,7.2191,-10.2287,35.7234,70.3613
2942,1,0,1,7.32636e-9,7.2191,-10.2287,35.7234,70.3613
2943,1,0,1,7.09848e-9,7.2191,-10.2287,35.7234,70.3613
2944,1,0,1,6.87697e-9,7.2191,-10.2287,35.7234,70.3613
2945,1,0,1,6.662e-9,7.2191,-10.2287,35.7234,70.3613
2946,1,0,1,6.45883e-9,7.2191,-10.2287,35.7234,70.3613
2947,1,0,1,6.25957e-9,7.2191,-10.2287,35.7234,70.3613
2948,1,0,1,6.07898e-9,7.2191,-10.2287,35.7234,70.3613
2949,1,0,1,5.90204e-9,7.2191,-10.2287,35.7234,70.3613
2950,1,0,1,5.71977e-9,7.2191,-10.2287,35.7234,70.3613
2951,1,0,1,5.64812e-9,7.2191,-10.2287,35.7234,70.3613
2952,1,0,1,5.6926e-9,7.2191,-10.2287,35.7234,70.3613
2953,1,0,1,5.83545e-9,7.2191,-10.2287,35.7234,70.3613
2954,1,0,1,5.76724e-9,7.2191,-10.2287,35.7234,70.3613
2955,1,0,1,5.6488e-9,7.2191,-10.2287,35.7234,70.3613
2956,1,0,1,5.56965e-9,7.2191,-10.2287,35.7234,70.3613
2957,1,0,1,5.6517e-9,7.2191,-10.2287,35.7234,70.3613
2958,1,0,1,5.74421e-9,7.2191,-10.2287,35.7234,70.3613
2959,1,0,1,5.64192e-9,7.2191,-10.2287,35.7234,70.3613
2960,1,0,1,5.42009e-9,7.2191,-10.2287,35.7234,70.3613
2961,1,0,1,5.00942e-9,7.2191,-10.2287,35.7234,70.3613
2962,1,0,1,4.59699e-9,7.2191,-10.2287,35.7234,70.3613
2963,1,0,1,4.27831e-9,7.2191,-10.2287,35.7234,70.3613
2964,1,0,1,3.86207e-9,7.2191,-10.2287,35.7234,70.3613
2965,1,0,1,3.53848e-9,7.2191,-10.2287,35.7234,70.3613
2966,1,0,1,3.3265e-9,7.2191,-10.2287,35.7234,70.3613
2967,1,0,1,3.223e-9,7.2191,-10.2287,35.7234,70.3613
2968,1,0,1,3.0836e-9,7.2191,-10.2287,35.7234,70.3613
2969,1,0,1,2.95113e-9,7.2191,-10.2287,35.7234,70.3613
2970,1,0,1,2.91212e-9,7.2191,-10.2287,35.7234,70.3613
2971,1,0,1,2.78122e-9,7.2191,-10.2287,35.7234,70.3613
2972,1,0,1,2.66159e-9,7.2191,-10.2287,35.7234,70.3613
2973,1,0,1,2.61716e-9,7.2191,-10.2287,35.7234,70.3613
2974,1,0,1,2.46167e-9,7.2191,-10.2287,35.7234,70.3613
2975,1,0,1,2.34122e-9,7.2191,-10.2287,35.7234,70.3613
2976,1,0,1,2.27056e-9,7.2191,-10.2287,35.7234,70.3613
2977,1,0,1,2.25558e-9,7.2191,-10.2287,35.7234,70.3613
2978,1,0,1,2.26714e-9,7.2191,-10.2287,35.7234,70.3613
2979,1,0,1,2.29076e-9,7.2191,-10.2287,35.7234,70.3613
2980,1,0,1,2.32925e-9,7.2191,-10.2287,35.7234,70.3613
2981,1,0,1,2.33157e-9,7.2191,-10.2287,35.7234,70.3613
2982,1,0,1,2.31864e-9,7.2191,-10.2287,35.7234,70.3613
2983,1,0,1,2.31071e-9,7.2191,-10.2287,35.7234,70.3613
2984,1,0,1,2.24092e-9,7.2191,-10.2287,35.7234,70.3613
2985,1,0,1,2.16159e-9,7.2191,-10.2287,35.7234,70.3613
2986,1,0,1,2.07816e-9,7.2191,-10.2287,35.7234,70.3613
2987,1,0,1,1.95536e-9,7.2191,-10.2287,35.7234,70.3613
2988,1,0,1,1.81357e-9,7.2191,-10.2287,35.7234,70.3613
2989,1,0,1,1.6666e-9,7.2191,-10.2287,35.7234,70.3613
2990,1,0,1,1.51913e-9,7.2191,-10.2287,35.7234,70.3613
2991,1,0,1,1.36869e-9,7.2191,-10.2287,35.7234,70.3613
2992,1,0,1,1.22504e-9,7.2191,-10.2287,35.7234,70.3613
2993,1,0,1,1.09723e-9,7.2191,-10.2287,35.7234,70.3613
2994,1,0,1,9.72323e-10,7.2191,-10.2287,35.7234,70.3613
2995,1,0,1,8.49773e-10,7.2191,-10.2287,35.7234,70.3613
2996,1,0,1,7.42335e-10,7.2191,-10.2287,35.7234,70.3613
2997,1,0,1,6.44472e-10,7.2191,-10.2287,35.7234,70.3613
2998,1,0,1,5.53817e-10,7.2191,-10.2287,35.7234,70.3613
2999,1,0,1,5.10531e-10,7.2191,-10.2287,35.7234,70.3613
3000,1,0,1,4.80019e-10,7.2191,-10.2287,35.7234,70.3613
3000,1,1,1,4.80019e-10,7.2191,-10.2287,35.7234,70.3613
3001,1,1,1,4.49749e-10,7.2191,-9.22874,35.7234,71.3613
3002,1,1,1,4.19722e-10,7.2191,-8.22874,35.7234,72.3613
3003,1,1,1,4.03669e-10,7.2191,-7.22874,35.7234,73.3613
3004,1,1,1.05417,0.080226,7.19201,-6.26885,35.7505,74.3212
3005,1,1,1.10577,0.161865,7.11204,-5.3899,35.8304,75.2002
3006,1,1,1.15007,0.244823,6.98412,-4.59324,35.9583,75.9968
3007,1,1,1.18534,0.325803,6.81642,-3.87856,36.126,76.7115
3008,1,1,1.21034,0.401379,6.61858,-3.24215,36.3239,77.3479
3009,1,1,1.22619,0.471257,6.40031,-2.67847,36.5422,77.9116
3010,1,1,1.23422,0.535283,6.17011,-2.18174,36.7724,78.4083
3011,1,1,1.2358,0.589966,5.9351,-1.74436,37.0074,78.8457
3012,1,1,1.23224,0.632119,5.70108,-1.3554,37.2414,79.2347
3013,1,1,1.22471,0.662694,5.47261,-1.00281,37.4699,79.5873
3014,1,1,1.21431,0.683244,5.25309,-0.675778,37.6894,79.9143
3015,1,1,1.20217,0.69582,5.04485,-0.36531,37.8976,80.2248
3016,1,1,1.18934,0.702603,4.8491,-0.0645217,38.0934,80.5256
3017,1,1,1.17665,0.70554,4.6661,0.231407,38.2764,80.8215
3018,1,1,1.16469,0.706279,4.49543,0.525497,38.447,81.1156
3019,1,1,1.15385,0.706139,4.33616,0.819288,38.6063,81.4094
3020,1,1,1.1443,0.706123,4.18709,1.11316,38.7554,81.7032
3021,1,1,1.13609,0.706947,4.04689,1.40662,38.8956,81.9967
3022,1,1,1.12916,0.709065,3.91427,1.69862,39.0282,82.2887
3023,1,1,1.12336,0.712695,3.78801,1.98774,39.1545,82.5778
3024,1,1,1.11852,0.717859,3.66707,2.27246,39.2754,82.8625
3025,1,1,1.11445,0.724432,3.55059,2.55131,39.3919,83.1414
3026,1,1,1.11095,0.732196,3.43789,2.823,39.5046,83.4131
3027,1,1,1.10785,0.740881,3.32849,3.08646,39.614,83.6765
3028,1,1,1.105,0.7502,3.22207,3.34092,39.7204,83.931
3029,1,1,1.10228,0.759879,3.11843,3.58588,39.824,84.176
3030,1,1,1.09961,0.769674,3.01748,3.82111,39.925,84.4112
3031,1,1,1.09692,0.77938,2.91922,4.04658,40.0232,84.6367
3032,1,1,1.09419,0.788839,2.82366,4.26247,40.1188,84.8525
3033,1,1,1.0914,0.797938,2.73087,4.46908,40.2116,85.0592
3034,1,1,1.08855,0.806604,2.6409,4.66681,40.3016,85.2569
3035,1,1,1.08566,0.814802,2.5538,4.85611,40.3887,85.4462
3036,1,1,1.08274,0.822527,2.4696,5.03744,40.4729,85.6275
3037,1,1,1.07984,0.829793,2.38831,5.21128,40.5542,85.8014
3038,1,1,1.07696,0.836631,2.30991,5.37807,40.6326,85.9681
3039,1,1,1.07413,0.843081,2.23436,5.53821,40.7081,86.1283
3040,1,1,1.07137,0.849184,2.16161,5.69208,40.7809,86.2822
3041,1,1,1.0687,0.854984,2.09158,5.84,40.8509,86.4301
3042,1,1,1.06612,0.860518,2.02417,5.98225,40.9183,86.5723
3043,1,1,1.06364,0.865822,1.95929,6.11908,40.9832,86.7092
3044,1,1,1.06126,0.870923,1.89684,6.2507,41.0456,86.8408
3045,1,1,1.05898,0.875843,1.83672,6.37732,41.1057,86.9674
3046,1,1,1.0568,0.880597,1.77883,6.4991,41.1636,87.0892
3047,1,1,1.05472,0.885198,1.72307,6.6162,41.2194,87.2063
3048,1,1,1.05273,0.889653,1.66935,6.72878,41.2731,87.3189
3049,1,1,1.05082,0.893964,1.61758,6.83697,41.3249,87.427
3050,1,1,1.04898,0.898135,1.56768,6.94092,41.3748,87.531
3051,1,1,1.04722,0.902165,1.51958,7.04077,41.4229,87.6309
3052,1,1,1.04553,0.906054,1.4732,7.13666,41.4693,87.7267
3053,1,1,1.0439,0.909803,1.42849,7.22873,41.514,87.8188
3054,1,1,1.04232,0.913412,1.38538,7.31713,41.5571,87.9072
3055,1,1,1.0408,0.916881,1.34382,7.40198,41.5986,87.9921
3056,1,1,1.03934,0.920213,1.30375,7.48343,41.6387,88.0735
3057,1,1,1.03792,0.923409,1.26512,7.56162,41.6773,88.1517
3058,1,1,1.03656,0.926473,1.22788,7.63668,41.7146,88.2268
3059,1,1,1.03524,0.929409,1.19198,7.70874,41.7505,88.2988
3060,1,1,1.03397,0.932222,1.15737,7.77792,41.7851,88.368
3061,1,1,1.03274,0.934914,1.12402,7.84436,41.8184,88.4344
3062,1,1,1.03156,0.937493,1.09187,7.90815,41.8506,88.4982
3063,1,1,1.03042,0.939962,1.06088,7.96942,41.8816,88.5595
