"time","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y","r_11.y","r_22.y","y_11.y","y_22.y"
1911,12.0416,23.0345,3.6165e-15,0.00124036,0,0,8.02548e-19,0.000103971
1912,12.0416,23.0346,3.61578e-15,0.00113924,0,0,6.03914e-19,9.82534e-5
1913,12.0416,23.0347,3.61526e-15,0.00104384,0,0,4.38504e-19,9.25589e-5
1914,12.0416,23.0348,3.61487e-15,0.000954091,0,0,3.04539e-19,8.69344e-5
1915,12.0416,23.0349,3.61462e-15,0.000869914,0,0,1.9401e-19,8.14189e-5
1916,12.0416,23.035,3.61447e-15,0.000791182,0,0,1.06866e-19,7.6044e-5
1917,12.0416,23.035,3.61439e-15,0.000717742,0,0,3.78496e-20,7.0835e-5
1918,12.0416,23.0351,3.61438e-15,0.000649418,0,0,-1.62048e-20,6.58126e-5
1919,12.0416,23.0352,3.61442e-15,0.000586015,0,0,-5.75689e-20,6.09922e-5
1920,12.0416,23.0352,3.61449e-15,0.000527326,0,0,-8.84074e-20,5.63845e-5
1921,12.0416,23.0353,3.61459e-15,0.000473135,0,0,-1.10623e-19,5.19973e-5
1922,12.0416,23.0353,3.61471e-15,0.000423219,0,0,-1.25803e-19,4.78351e-5
1923,12.0416,23.0354,3.61484e-15,0.000377351,0,0,-1.35234e-19,4.38993e-5
1924,12.0416,23.0354,3.61498e-15,0.000335306,0,0,-1.40082e-19,4.01897e-5
1925,12.0416,23.0355,3.61512e-15,0.000296859,0,0,-1.41309e-19,3.67036e-5
1926,12.0416,23.0355,3.61526e-15,0.000261788,0,0,-1.39715e-19,3.34371e-5
1927,12.0416,23.0355,3.6154e-15,0.000229876,0,0,-1.35962e-19,3.03847e-5
1928,12.0416,23.0355,3.61553e-15,0.000200913,0,0,-1.30612e-19,2.754e-5
1929,12.0416,23.0356,3.61566e-15,0.000174695,0,0,-1.24119e-19,2.48958e-5
1930,12.0416,23.0356,3.61578e-15,0.000151025,0,0,-1.16872e-19,2.24442e-5
1931,12.0416,23.0356,3.61589e-15,0.000129714,0,0,-1.09169e-19,2.01767e-5
1932,12.0416,23.0356,3.616e-15,0.000110583,0,0,-1.01246e-19,1.80847e-5
1933,12.0416,23.0357,3.61609e-15,9.34605e-5,0,0,-9.32943e-20,1.61594e-5
