"time","y_11.y","y_22.y","u_11.y","u_22.y","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y"
3677,0.00326029,1.00087,-0.154035,-0.102204,24.3898,44.1447,-0.0375726,5.54615
3678,0.00155455,1.00064,-0.153104,-0.102935,24.3922,44.1455,-0.03998,5.54539
3679,-0.000323989,1.0003,-0.151925,-0.103746,24.3929,44.1459,-0.0405953,5.54492
3680,-0.00142994,0.999965,-0.151142,-0.104221,24.3937,44.1461,-0.0397183,5.54478
3681,-0.00132893,0.999724,-0.151118,-0.104166,24.3951,44.1462,-0.0383389,5.54494
3682,-0.00025613,0.999627,-0.151781,-0.103682,24.3959,44.1466,-0.0375463,5.54526
3683,0.00108749,0.999647,-0.152717,-0.103077,24.3964,44.1469,-0.037962,5.54563
3684,0.0019516,0.999706,-0.153424,-0.102682,24.3979,44.1473,-0.0394816,5.54595
3685,0.00192643,0.999724,-0.153579,-0.10268,24.3998,44.1475,-0.0414206,5.54624
3686,0.00110989,0.999657,-0.15318,-0.103028,24.4014,44.1478,-0.0429387,5.54655
3687,-5.81957e-6,0.999515,-0.15251,-0.103512,24.4019,44.1483,-0.0434908,5.54696
3688,-0.000835053,0.999352,-0.151954,-0.103872,24.4023,44.1488,-0.0430703,5.54753
3689,-0.0010099,0.999228,-0.151791,-0.103946,24.4033,44.1495,-0.0421478,5.54824
3690,-0.000541272,0.999183,-0.152063,-0.103736,24.404,44.1503,-0.0413723,5.54903
3691,0.000233788,0.999213,-0.152585,-0.10339,24.4043,44.1511,-0.0412185,5.54983
3692,0.000865044,0.999282,-0.153067,-0.103108,24.4048,44.1519,-0.0417679,5.55058
3693,0.00103337,0.99934,-0.153273,-0.10303,24.4058,44.1526,-0.0427171,5.55127
3694,0.000697513,0.999352,-0.153141,-0.103175,24.4066,44.1532,-0.0435826,5.55193
3695,8.05258e-5,0.999316,-0.152786,-0.103445,24.407,44.1539,-0.0439716,5.55259
3696,-0.000477307,0.999254,-0.152425,-0.103692,24.4072,44.1546,-0.0437732,5.55331
3697,-0.000707166,0.999204,-0.152248,-0.103795,24.4078,44.1554,-0.043181,5.55408
3698,-0.000540345,0.999192,-0.15233,-0.103723,24.4084,44.1562,-0.0425572,5.55488
3699,-0.000118554,0.999226,-0.152602,-0.103539,24.4088,44.157,-0.0422278,5.55567
3700,0.000304725,0.99929,-0.152906,-0.103354,24.4089,44.1577,-0.0423209,5.55641
3701,0.000507694,0.999356,-0.153089,-0.103265,24.4093,44.1584,-0.0427271,5.55709
3702,0.000409638,0.999399,-0.153077,-0.10331,24.4098,44.159,-0.0431858,5.55771
3703,9.46594e-5,0.999412,-0.152905,-0.103451,24.41,44.1596,-0.0434379,5.55831
3704,-0.000252061,0.999403,-0.152685,-0.103607,24.4101,44.1602,-0.0433592,5.5589
3705,-0.000451557,0.999391,-0.152541,-0.103698,24.4105,44.1608,-0.0430074,5.5595
3706,-0.000421869,0.999397,-0.152541,-0.103689,24.4109,44.1614,-0.0425707,5.56011
3707,-0.000207938,0.999427,-0.15267,-0.103599,24.4112,44.162,-0.0422558,5.5607
3708,5.71169e-5,0.999478,-0.152851,-0.103485,24.4113,44.1625,-0.0421804,5.56124
3709,0.000231001,0.999534,-0.152988,-0.103411,24.4114,44.163,-0.0423244,5.56174
3710,0.00023614,0.999579,-0.153019,-0.103412,24.4117,44.1635,-0.042558,5.56218
3711,9.12514e-5,0.999606,-0.152946,-0.103479,24.4118,44.1639,-0.0427217,5.56259
3712,-0.00011031,0.999617,-0.152822,-0.103571,24.4119,44.1643,-0.0427122,5.56298
3713,-0.000257596,0.999621,-0.152719,-0.10364,24.4121,44.1647,-0.0425282,5.56336
3714,-0.00028103,0.999631,-0.15269,-0.103654,24.4124,44.165,-0.0422589,5.56373
3715,-0.000182879,0.999654,-0.152744,-0.103614,24.4126,44.1654,-0.042027,5.56409
3716,-2.7173e-5,0.999688,-0.152845,-0.103549,24.4127,44.1657,-0.0419219,5.56442
3717,0.000100716,0.999728,-0.152937,-0.103495,24.4127,44.166,-0.0419587,5.56471
3718,0.000140356,0.999764,-0.152978,-0.103481,24.4129,44.1663,-0.0420793,5.56497
3719,8.40283e-5,0.99979,-0.152954,-0.103508,24.413,44.1665,-0.0421914,5.56519
3720,-2.58841e-5,0.999804,-0.152888,-0.103559,24.413,44.1667,-0.0422205,5.56539
3721,-0.000124872,0.999811,-0.152821,-0.103606,24.4131,44.1669,-0.0421451,5.56558
3722,-0.000162035,0.999819,-0.152788,-0.103625,24.4132,44.1671,-0.0420017,5.56577
3723,-0.000124441,0.999833,-0.152805,-0.103611,24.4134,44.1672,-0.0418585,5.56594
3724,-3.90182e-5,0.999853,-0.152857,-0.103576,24.4134,44.1674,-0.0417767,5.5661
3725,4.61737e-5,0.999878,-0.152916,-0.10354,24.4135,44.1675,-0.0417803,5.56623
3726,8.91264e-5,0.999902,-0.152951,-0.103523,24.4135,44.1676,-0.041848,5.56634
3727,7.46236e-5,0.99992,-0.152949,-0.103531,24.4136,44.1677,-0.0419298,5.56643
3728,1.8686e-5,0.999931,-0.152917,-0.103558,24.4137,44.1678,-0.0419765,5.56651
3729,-4.35502e-5,0.999936,-0.152876,-0.103587,24.4137,44.1679,-0.0419641,5.56657
3730,-7.81742e-5,0.999941,-0.152849,-0.103604,24.4137,44.1679,-0.0419032,5.56664
3731,-6.96777e-5,0.999947,-0.15285,-0.103601,24.4138,44.168,-0.0418293,5.56669
3732,-2.66133e-5,0.999957,-0.152875,-0.103584,24.4139,44.168,-0.0417811,5.56674
3733,2.57847e-5,0.99997,-0.152909,-0.103562,24.4139,44.1681,-0.0417807,5.56678
3734,6.05762e-5,0.999983,-0.152936,-0.103548,24.4139,44.1681,-0.0418239,5.5668
3735,6.30962e-5,0.999994,-0.152942,-0.103547,24.414,44.1681,-0.0418857,5.56681
3736,3.69545e-5,1,-0.152928,-0.10356,24.414,44.1681,-0.0419358,5.56681
3737,-1.07514e-7,1,-0.152905,-0.103577,24.414,44.1681,-0.0419542,5.56681
3738,-2.70672e-5,1,-0.152886,-0.103589,24.4141,44.1681,-0.0419406,5.56681
3739,-3.0735e-5,1.00001,-0.152881,-0.103592,24.4141,44.1681,-0.0419117,5.5668
3740,-1.15557e-5,1.00001,-0.152891,-0.103584,24.4141,44.1681,-0.0418906,5.5668
3741,1.83297e-5,1.00001,-0.15291,-0.103571,24.4141,44.1681,-0.0418939,5.56678
3742,4.27664e-5,1.00002,-0.152928,-0.103561,24.4141,44.1682,-0.0419245,5.56677
3743,5.03239e-5,1.00003,-0.152936,-0.103558,24.4142,44.1682,-0.041971,5.56674
3744,3.95712e-5,1.00003,-0.152932,-0.103563,24.4142,44.1682,-0.042016,5.56671
3745,1.8573e-5,1.00003,-0.152919,-0.103572,24.4143,44.1682,-0.0420451,5.56669
3746,-4.30218e-7,1.00003,-0.152907,-0.103581,24.4143,44.1683,-0.0420541,5.56666
3747,-7.79607e-6,1.00003,-0.152901,-0.103584,24.4143,44.1683,-0.04205,5.56663
3748,-1.07819e-6,1.00003,-0.152904,-0.103581,24.4143,44.1683,-0.0420456,5.5666
3749,1.46197e-5,1.00003,-0.152914,-0.103575,24.4143,44.1684,-0.0420524,5.56657
3750,3.02013e-5,1.00003,-0.152925,-0.103568,24.4143,44.1684,-0.0420748,5.56654
3751,3.77219e-5,1.00003,-0.152932,-0.103564,24.4144,44.1684,-0.0421087,5.56651
3752,3.43136e-5,1.00003,-0.152932,-0.103566,24.4144,44.1684,-0.0421447,5.56648
3753,2.30275e-5,1.00003,-0.152926,-0.103571,24.4144,44.1685,-0.0421734,5.56645
3754,1.05343e-5,1.00003,-0.152918,-0.103576,24.4144,44.1685,-0.0421902,5.56642
3755,3.26335e-6,1.00003,-0.152913,-0.103579,24.4144,44.1685,-0.0421971,5.56639
3756,4.14821e-6,1.00003,-0.152914,-0.103579,24.4144,44.1686,-0.0422008,5.56636
3757,1.15648e-5,1.00003,-0.152919,-0.103576,24.4145,44.1686,-0.0422087,5.56633
3758,2.0739e-5,1.00003,-0.152925,-0.103571,24.4145,44.1686,-0.0422248,5.5663
3759,2.65713e-5,1.00003,-0.15293,-0.103569,24.4145,44.1687,-0.0422485,5.56628
3760,2.62953e-5,1.00003,-0.152932,-0.103569,24.4145,44.1687,-0.0422749,5.56625
3761,2.06035e-5,1.00003,-0.152929,-0.103571,24.4145,44.1687,-0.0422984,5.56623
3762,1.28567e-5,1.00002,-0.152925,-0.103574,24.4146,44.1687,-0.0423151,5.5662
3763,7.04127e-6,1.00002,-0.152922,-0.103577,24.4146,44.1687,-0.042325,5.56618
3764,5.65811e-6,1.00002,-0.152921,-0.103577,24.4146,44.1688,-0.0423314,5.56616
3765,8.61882e-6,1.00002,-0.152923,-0.103576,24.4146,44.1688,-0.0423385,5.56614
3766,1.36228e-5,1.00002,-0.152927,-0.103573,24.4146,44.1688,-0.0423496,5.56612
3767,1.76114e-5,1.00002,-0.15293,-0.103571,24.4146,44.1688,-0.0423653,5.5661
3768,1.84244e-5,1.00002,-0.152932,-0.103571,24.4146,44.1688,-0.0423833,5.56609
3769,1.5795e-5,1.00002,-0.152931,-0.103572,24.4146,44.1689,-0.0424004,5.56607
3770,1.12522e-5,1.00001,-0.152929,-0.103574,24.4147,44.1689,-0.0424139,5.56605
3771,7.11285e-6,1.00001,-0.152927,-0.103575,24.4147,44.1689,-0.0424231,5.56604
3772,5.20497e-6,1.00001,-0.152926,-0.103576,24.4147,44.1689,-0.0424293,5.56603
3773,5.98925e-6,1.00001,-0.152926,-0.103576,24.4147,44.1689,-0.0424349,5.56602
3774,8.49667e-6,1.00001,-0.152929,-0.103574,24.4147,44.1689,-0.0424421,5.56601
3775,1.1004e-5,1.00001,-0.152931,-0.103573,24.4147,44.1689,-0.0424519,5.566
3776,1.20063e-5,1.00001,-0.152932,-0.103573,24.4147,44.1689,-0.0424634,5.56599
3777,1.09647e-5,1.00001,-0.152932,-0.103573,24.4147,44.1689,-0.0424748,5.56598
3778,8.45708e-6,1.00001,-0.152931,-0.103574,24.4147,44.169,-0.0424846,5.56597
3779,5.7446e-6,1.00001,-0.15293,-0.103575,24.4147,44.169,-0.0424917,5.56597
3780,4.04369e-6,1.00001,-0.152929,-0.103576,24.4147,44.169,-0.0424966,5.56596
3781,3.90952e-6,1,-0.152929,-0.103576,24.4147,44.169,-0.0425005,5.56595
3782,5.03265e-6,1,-0.15293,-0.103575,24.4147,44.169,-0.042505,5.56595
3783,6.50588e-6,1,-0.152932,-0.103574,24.4148,44.169,-0.0425108,5.56595
3784,7.3627e-6,1,-0.152933,-0.103574,24.4148,44.169,-0.0425177,5.56594
3785,7.08282e-6,1,-0.152933,-0.103574,24.4148,44.169,-0.0425249,5.56594
3786,5.79722e-6,1,-0.152933,-0.103574,24.4148,44.169,-0.0425314,5.56594
3787,4.13925e-6,1,-0.152932,-0.103575,24.4148,44.169,-0.0425363,5.56593
3788,2.86373e-6,1,-0.152932,-0.103576,24.4148,44.169,-0.0425398,5.56593
3789,2.44162e-6,1,-0.152932,-0.103576,24.4148,44.169,-0.0425425,5.56593
3790,2.85681e-6,1,-0.152932,-0.103575,24.4148,44.169,-0.0425451,5.56593
3791,3.67026e-6,1,-0.152933,-0.103575,24.4148,44.169,-0.0425484,5.56593
3792,4.30254e-6,1,-0.152934,-0.103575,24.4148,44.169,-0.0425524,5.56593
3793,4.34521e-6,1,-0.152934,-0.103575,24.4148,44.169,-0.0425567,5.56593
3794,3.74952e-6,1,-0.152934,-0.103575,24.4148,44.169,-0.0425608,5.56593
3795,2.80081e-6,1,-0.152934,-0.103575,24.4148,44.169,-0.042564,5.56593
3796,1.9346e-6,1,-0.152933,-0.103576,24.4148,44.169,-0.0425664,5.56593
3797,1.50505e-6,0.999999,-0.152933,-0.103576,24.4148,44.169,-0.0425681,5.56593
3798,1.59379e-6,0.999999,-0.152934,-0.103576,24.4148,44.169,-0.0425697,5.56593
3799,2.01425e-6,0.999999,-0.152934,-0.103576,24.4148,44.169,-0.0425715,5.56593
3800,2.43994e-6,0.999999,-0.152935,-0.103575,24.4148,44.169,-0.0425737,5.56593
3801,2.58673e-6,0.999999,-0.152935,-0.103575,24.4148,44.169,-0.0425762,5.56593
3802,2.35307e-6,0.999999,-0.152935,-0.103575,24.4148,44.169,-0.0425787,5.56594
3803,1.84728e-6,0.999999,-0.152935,-0.103576,24.4148,44.169,-0.0425808,5.56594
3804,1.30699e-6,0.999999,-0.152935,-0.103576,24.4148,44.169,-0.0425824,5.56594
3805,9.63226e-7,0.999999,-0.152935,-0.103576,24.4148,44.169,-0.0425835,5.56594
3806,9.20461e-7,0.999999,-0.152935,-0.103576,24.4148,44.169,-0.0425845,5.56594
3807,1.11991e-6,0.999999,-0.152935,-0.103576,24.4148,44.169,-0.0425855,5.56594
3808,1.38708e-6,0.999999,-0.152935,-0.103576,24.4148,44.169,-0.0425867,5.56594
3809,1.53898e-6,0.999999,-0.152935,-0.103576,24.4148,44.169,-0.0425882,5.56594
3810,1.47759e-6,0.999999,-0.152936,-0.103576,24.4148,44.169,-0.0425897,5.56594
3811,1.22862e-6,0.999999,-0.152936,-0.103576,24.4148,44.169,-0.0425911,5.56595
3812,9.11964e-7,0.999999,-0.152936,-0.103576,24.4148,44.169,-0.0425921,5.56595
3813,6.69446e-7,0.999999,-0.152935,-0.103576,24.4148,44.169,-0.0425929,5.56595
3814,5.90121e-7,0.999999,-0.152935,-0.103576,24.4148,44.169,-0.0425936,5.56595
3815,6.70752e-7,0.999999,-0.152936,-0.103576,24.4148,44.169,-0.0425942,5.56595
3816,8.26919e-7,0.999999,-0.152936,-0.103576,24.4148,44.169,-0.0425949,5.56595
3817,9.47655e-7,0.999999,-0.152936,-0.103576,24.4148,44.169,-0.0425958,5.56595
3818,9.57361e-7,0.999999,-0.152936,-0.103576,24.4148,44.169,-0.0425968,5.56595
3819,8.47702e-7,0.999999,-0.152936,-0.103576,24.4148,44.169,-0.0425977,5.56595
3820,6.70429e-7,0.999999,-0.152936,-0.103576,24.4148,44.169,-0.0425984,5.56595
3821,5.10184e-7,0.999999,-0.152936,-0.103576,24.4148,44.169,-0.042599,5.56595
3822,4.34037e-7,0.999999,-0.152936,-0.103576,24.4148,44.169,-0.0425995,5.56596
3823,4.55693e-7,0.999999,-0.152936,-0.103576,24.4148,44.169,-0.0426,5.56596
3824,5.40132e-7,0.999999,-0.152936,-0.103576,24.4148,44.169,-0.0426005,5.56596
3825,6.23899e-7,0.999999,-0.152936,-0.103576,24.4148,44.169,-0.042601,5.56596
3826,6.53119e-7,0.999999,-0.152936,-0.103576,24.4148,44.169,-0.0426017,5.56596
3827,6.12135e-7,1,-0.152936,-0.103576,24.4148,44.169,-0.0426023,5.56596
3828,5.17459e-7,1,-0.152936,-0.103576,24.4148,44.169,-0.0426029,5.56596
3829,4.1648e-7,1,-0.152936,-0.103576,24.4148,44.169,-0.0426033,5.56596
3830,3.55029e-7,1,-0.152936,-0.103576,24.4148,44.169,-0.0426037,5.56596
3831,3.50685e-7,1,-0.152936,-0.103576,24.4148,44.169,-0.0426041,5.56596
3832,3.92918e-7,1,-0.152937,-0.103576,24.4148,44.169,-0.0426045,5.56596
3833,4.43993e-7,1,-0.152937,-0.103576,24.4148,44.169,-0.0426049,5.56596
3834,4.70025e-7,1,-0.152937,-0.103576,24.4148,44.169,-0.0426053,5.56596
3835,4.57886e-7,1,-0.152937,-0.103576,24.4148,44.169,-0.0426058,5.56596
3836,4.12999e-7,1,-0.152937,-0.103576,24.4148,44.169,-0.0426062,5.56596
3837,3.51744e-7,1,-0.152937,-0.103576,24.4148,44.169,-0.0426066,5.56596
3838,3.02921e-7,1,-0.152937,-0.103576,24.4148,44.169,-0.0426069,5.56596
3839,2.88867e-7,1,-0.152937,-0.103576,24.4148,44.169,-0.0426072,5.56596
3840,3.05e-7,1,-0.152937,-0.103576,24.4148,44.169,-0.0426075,5.56596
3841,3.33048e-7,1,-0.152937,-0.103576,24.4149,44.169,-0.0426079,5.56596
3842,3.5211e-7,1,-0.152937,-0.103576,24.4149,44.169,-0.0426082,5.56596
3843,3.5061e-7,1,-0.152937,-0.103576,24.4149,44.169,-0.0426086,5.56596
3844,3.29323e-7,1,-0.152937,-0.103576,24.4149,44.169,-0.0426089,5.56596
3845,2.91973e-7,1,-0.152937,-0.103576,24.4149,44.169,-0.0426092,5.56596
3846,2.56368e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426095,5.56596
3847,2.39876e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426097,5.56596
3848,2.42948e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.04261,5.56596
3849,2.57461e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426102,5.56596
3850,2.69075e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426105,5.56596
3851,2.69018e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426108,5.56596
3852,2.58051e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.042611,5.56596
3853,2.36355e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426113,5.56596
3854,2.11605e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426115,5.56596
3855,1.96254e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426117,5.56596
3856,1.9346e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426119,5.56596
3857,1.99392e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426121,5.56596
3858,2.05552e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426123,5.56596
3859,2.05478e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426125,5.56596
3860,1.98537e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426127,5.56596
3861,1.84323e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426129,5.56596
3862,1.66735e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426131,5.56596
3863,1.5555e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426132,5.56596
3864,1.509e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426134,5.56596
3865,1.52233e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426135,5.56596
3866,1.55058e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426137,5.56596
3867,1.54325e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426138,5.56596
3868,1.48816e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.042614,5.56596
3869,1.38804e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426141,5.56596
3870,1.27416e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426143,5.56596
3871,1.18597e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426144,5.56596
3872,1.13931e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426145,5.56596
3873,1.13816e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426146,5.56596
3874,1.13624e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426147,5.56596
3875,1.13157e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426149,5.56596
3876,1.09419e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.042615,5.56596
3877,1.02612e-7,1,-0.152937,-0.103577,24.4149,44.169,-0.0426151,5.56596
3878,9.4898e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426152,5.56596
3879,8.87077e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426153,5.56596
3880,8.50829e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426154,5.56596
3881,8.35019e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426154,5.56596
3882,8.31173e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426155,5.56596
3883,8.17047e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426156,5.56596
3884,7.90677e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426157,5.56596
3885,7.44437e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426158,5.56596
3886,6.83081e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426158,5.56596
3887,6.41037e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426159,5.56596
3888,6.15806e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.042616,5.56596
3889,6.03668e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.042616,5.56596
3890,5.96983e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426161,5.56596
3891,5.86046e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426161,5.56596
3892,5.65779e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426162,5.56596
3893,5.31777e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426163,5.56596
3894,4.86926e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426163,5.56596
3895,4.54471e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426164,5.56596
3896,4.37007e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426164,5.56596
3897,4.30825e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426164,5.56596
3898,4.24458e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426165,5.56596
3899,4.157e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426165,5.56596
3900,4.00086e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426166,5.56596
3901,3.76498e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426166,5.56596
3902,3.52082e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426166,5.56596
3903,3.25242e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426167,5.56596
3904,3.10032e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426167,5.56596
3905,3.04027e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426167,5.56596
3906,3.006e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426168,5.56596
3907,2.94648e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426168,5.56596
3908,2.82837e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426168,5.56596
3909,2.68488e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426169,5.56596
3910,2.52406e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426169,5.56596
3911,2.36849e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426169,5.56596
3912,2.18959e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426169,5.56596
3913,2.09759e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.042617,5.56596
3914,2.00979e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.042617,5.56596
3915,2.00371e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.042617,5.56596
3916,1.98137e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.042617,5.56596
3917,1.90677e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.042617,5.56596
3918,1.81858e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426171,5.56596
3919,1.72251e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426171,5.56596
3920,1.61763e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426171,5.56596
3921,1.51728e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426171,5.56596
3922,1.46749e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426171,5.56596
3923,1.4454e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426171,5.56596
3924,1.41966e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426171,5.56596
3925,1.3625e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426172,5.56596
3926,1.28966e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426172,5.56596
3927,1.22158e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426172,5.56596
3928,1.15971e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426172,5.56596
3929,1.10123e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426172,5.56596
3930,1.05791e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426172,5.56596
3931,1.02938e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426172,5.56596
3932,1.00694e-8,1,-0.152937,-0.103577,24.4149,44.169,-0.0426172,5.56596
3933,9.67675e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426173,5.56596
3934,9.18436e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426173,5.56596
3935,8.8606e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426173,5.56596
3936,8.27412e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426173,5.56596
3937,7.98828e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426173,5.56596
3938,7.57599e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426173,5.56596
3939,7.39705e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426173,5.56596
3940,7.21645e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426173,5.56596
3941,7.08725e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426173,5.56596
3942,6.82706e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426173,5.56596
3943,6.14577e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426173,5.56596
3944,5.91306e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426173,5.56596
3945,5.75145e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426173,5.56596
3946,5.57897e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3947,5.40539e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3948,5.27522e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3949,5.10992e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3950,4.87997e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3951,4.68357e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3952,4.40839e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3953,4.23568e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3954,4.134e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3955,3.97164e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3956,3.83156e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3957,3.71973e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3958,3.62911e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3959,3.52094e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3960,3.34817e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3961,3.2884e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3962,2.95399e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3963,2.47698e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3964,2.3191e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3965,2.48167e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3966,2.59938e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3967,2.33803e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3968,2.36436e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3969,2.23105e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3970,2.00848e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
