"time","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y","y_11.y","y_22.y","r_11.y","r_22.y"
2430,266.146,456.717,33.9159,2.45621,0.560796,0.29969,1,0
2431,266.579,457.019,34.3497,2.15457,0.571533,0.303592,1,0
2432,267.003,457.324,34.773,1.84918,0.581881,0.307174,1,0
2433,267.416,457.633,35.1862,1.54037,0.591853,0.310456,1,0
2434,267.819,457.945,35.5895,1.22841,0.601466,0.313458,1,0
2435,268.213,458.26,35.9834,0.913583,0.610732,0.316199,1,0
2436,268.598,458.577,36.3682,0.596137,0.619665,0.318694,1,0
2437,268.974,458.897,36.7442,0.27631,0.628278,0.32096,1,0
2438,269.341,459.219,37.1118,-0.0456748,0.636583,0.32301,1,0
2439,269.701,459.543,37.4712,-0.36961,0.644593,0.32486,1,0
2440,270.052,459.869,37.8228,-0.6953,0.652318,0.32652,1,0
2441,270.396,460.196,38.1667,-1.02256,0.65977,0.328002,1,0
2442,270.733,460.525,38.5033,-1.35122,0.666959,0.329319,1,0
2443,271.063,460.854,38.8329,-1.68112,0.673896,0.330478,1,0
2444,271.385,461.185,39.1557,-2.0121,0.680589,0.331491,1,0
2445,271.702,461.517,39.4719,-2.34403,0.687049,0.332366,1,0
2446,272.011,461.85,39.7817,-2.67677,0.693284,0.333111,1,0
2447,272.315,462.184,40.0854,-3.01019,0.699304,0.333734,1,0
2448,272.613,462.518,40.3832,-3.34418,0.705115,0.334242,1,0
2449,272.905,462.852,40.6753,-3.67862,0.710727,0.334641,1,0
2450,273.192,463.187,40.9618,-4.01341,0.716147,0.334939,1,0
2451,273.473,463.522,41.2431,-4.34845,0.721383,0.335141,1,0
2452,273.749,463.857,41.5191,-4.68365,0.726441,0.335252,1,0
2453,274.02,464.192,41.7903,-5.01892,0.731328,0.335279,1,0
2454,274.286,464.528,42.0566,-5.35417,0.736051,0.335225,1,0
2455,274.548,464.863,42.3182,-5.68933,0.740616,0.335095,1,0
2456,274.805,465.198,42.5754,-6.02432,0.745029,0.334894,1,0
2457,275.058,465.532,42.8283,-6.35908,0.749297,0.334626,1,0
2458,275.307,465.867,43.0769,-6.69354,0.753424,0.334294,1,0
2459,275.551,466.201,43.3215,-7.02764,0.757416,0.333902,1,0
2460,275.792,466.535,43.5621,-7.36132,0.761278,0.333454,1,0
2461,276.029,466.868,43.799,-7.69452,0.765015,0.332953,1,0
2462,276.262,467.201,44.0322,-8.0272,0.768632,0.332401,1,0
2463,276.491,467.533,44.2618,-8.3593,0.772134,0.331802,1,0
2464,276.718,467.864,44.4879,-8.69078,0.775524,0.331158,1,0
2465,276.94,468.195,44.7108,-9.02159,0.778808,0.330472,1,0
2466,277.16,468.525,44.9304,-9.3517,0.781989,0.329747,1,0
2467,277.377,468.854,45.1469,-9.68107,0.785071,0.328983,1,0
2468,277.59,469.183,45.3603,-10.0097,0.788057,0.328185,1,0
2469,277.8,469.511,45.5708,-10.3374,0.790953,0.327353,1,0
2470,278.008,469.838,45.7784,-10.6643,0.79376,0.32649,1,0
2471,278.213,470.164,45.9833,-10.9904,0.796482,0.325597,1,0
2472,278.415,470.489,46.1855,-11.3155,0.799124,0.324676,1,0
2473,278.615,470.813,46.3851,-11.6397,0.801686,0.323729,1,0
2474,278.812,471.136,46.5822,-11.963,0.804174,0.322758,1,0
2475,279.006,471.459,46.7768,-12.2852,0.806588,0.321763,1,0
2476,279.199,471.78,46.969,-12.6065,0.808933,0.320747,1,0
2477,279.389,472.1,47.159,-12.9267,0.811211,0.31971,1,0
2478,279.576,472.419,47.3466,-13.2459,0.813424,0.318654,1,0
2479,279.762,472.737,47.5321,-13.564,0.815575,0.31758,1,0
2480,279.945,473.054,47.7155,-13.881,0.817666,0.316489,1,0
2481,280.127,473.37,47.8968,-14.197,0.8197,0.315382,1,0
2482,280.306,473.685,48.0761,-14.5118,0.821678,0.314261,1,0
2483,280.483,473.999,48.2535,-14.8255,0.823602,0.313125,1,0
2484,280.659,474.311,48.429,-15.138,0.825475,0.311977,1,0
2485,280.832,474.623,48.6026,-15.4494,0.827299,0.310817,1,0
2486,281.004,474.933,48.7744,-15.7597,0.829075,0.309646,1,0
2487,281.174,475.242,48.9445,-16.0687,0.830806,0.308465,1,0
2488,281.342,475.55,49.1128,-16.3766,0.832492,0.307274,1,0
2489,281.509,475.857,49.2795,-16.6833,0.834135,0.306074,1,0
2490,281.674,476.162,49.4446,-16.9887,0.835738,0.304866,1,0
2491,281.838,476.466,49.608,-17.293,0.837301,0.303651,1,0
2492,282,476.769,49.77,-17.596,0.838827,0.302428,1,0
2493,282.16,477.071,49.9304,-17.8979,0.840315,0.3012,1,0
2494,282.319,477.372,50.0894,-18.1984,0.841769,0.299965,1,0
2495,282.477,477.671,50.2469,-18.4978,0.843188,0.298726,1,0
2496,282.633,477.969,50.403,-18.7959,0.844575,0.297482,1,0
2497,282.787,478.266,50.5577,-19.0927,0.845931,0.296234,1,0
2498,282.941,478.562,50.7111,-19.3884,0.847256,0.294982,1,0
2499,283.093,478.856,50.8632,-19.6827,0.848551,0.293727,1,0
2500,283.244,479.149,51.0141,-19.9758,0.849819,0.292469,1,0
2501,283.393,479.441,51.1636,-20.2676,0.851059,0.291209,1,0
2502,283.542,479.732,51.312,-20.5582,0.852273,0.289946,1,0
2503,283.689,480.021,51.4591,-20.8475,0.853462,0.288682,1,0
2504,283.835,480.309,51.605,-21.1356,0.854626,0.287417,1,0
2505,283.98,480.596,51.7498,-21.4224,0.855767,0.28615,1,0
2506,284.123,480.881,51.8935,-21.7079,0.856885,0.284883,1,0
2507,284.266,481.166,52.0361,-21.9921,0.857981,0.283616,1,0
2508,284.407,481.448,52.1776,-22.2751,0.859056,0.282349,1,0
2509,284.548,481.73,52.318,-22.5568,0.860111,0.281081,1,0
2510,284.687,482.011,52.4574,-22.8373,0.861146,0.279815,1,0
2511,284.825,482.29,52.5957,-23.1165,0.862162,0.278549,1,0
2512,284.963,482.568,52.733,-23.3944,0.863159,0.277283,1,0
2513,285.099,482.844,52.8694,-23.671,0.864139,0.276019,1,0
2514,285.234,483.12,53.0048,-23.9464,0.865102,0.274757,1,0
2515,285.369,483.394,53.1392,-24.2205,0.866048,0.273496,1,0
2516,285.502,483.667,53.2727,-24.4934,0.866978,0.272236,1,0
2517,285.635,483.938,53.4053,-24.765,0.867893,0.270979,1,0
2518,285.767,484.209,53.5369,-25.0354,0.868793,0.269724,1,0
2519,285.897,484.478,53.6677,-25.3045,0.869679,0.268471,1,0
2520,286.027,484.746,53.7976,-25.5723,0.87055,0.267221,1,0
2521,286.156,485.012,53.9266,-25.8389,0.871408,0.265973,1,0
2522,286.284,485.278,54.0547,-26.1043,0.872253,0.264727,1,0
2523,286.412,485.542,54.1821,-26.3684,0.873085,0.263485,1,0
2524,286.538,485.805,54.3086,-26.6312,0.873905,0.262246,1,0
2525,286.664,486.066,54.4343,-26.8929,0.874714,0.26101,1,0
2526,286.789,486.327,54.5592,-27.1533,0.87551,0.259777,1,0
2527,286.913,486.586,54.6833,-27.4124,0.876296,0.258547,1,0
2528,287.036,486.844,54.8066,-27.6704,0.877071,0.257321,1,0
2529,287.159,487.1,54.9291,-27.9271,0.877835,0.256098,1,0
2530,287.281,487.356,55.0509,-28.1825,0.87859,0.254879,1,0
2531,287.402,487.61,55.172,-28.4368,0.879334,0.253664,1,0
2532,287.522,487.863,55.2922,-28.6899,0.880069,0.252453,1,0
2533,287.642,488.115,55.4118,-28.9417,0.880795,0.251245,1,0
2534,287.76,488.366,55.5307,-29.1924,0.881512,0.250041,1,0
2535,287.878,488.615,55.6488,-29.4418,0.88222,0.248842,1,0
2536,287.996,488.863,55.7662,-29.6901,0.88292,0.247646,1,0
2537,288.113,489.11,55.883,-29.9371,0.883611,0.246455,1,0
2538,288.229,489.356,55.999,-30.183,0.884295,0.245267,1,0
2539,288.344,489.601,56.1144,-30.4276,0.884971,0.244084,1,0
2540,288.459,489.845,56.2291,-30.6711,0.885639,0.242905,1,0
2541,288.573,490.087,56.3431,-30.9135,0.8863,0.241731,1,0
2542,288.686,490.328,56.4565,-31.1546,0.886954,0.240561,1,0
2543,288.799,490.568,56.5692,-31.3946,0.887601,0.239395,1,0
2544,288.911,490.807,56.6813,-31.6334,0.888241,0.238234,1,0
2545,289.022,491.044,56.7927,-31.8711,0.888875,0.237078,1,0
2546,289.133,491.281,56.9035,-32.1076,0.889502,0.235926,1,0
2547,289.243,491.516,57.0137,-32.3429,0.890124,0.234778,1,0
2548,289.353,491.75,57.1233,-32.5771,0.890739,0.233635,1,0
2549,289.462,491.984,57.2322,-32.8102,0.891348,0.232497,1,0
2550,289.57,492.215,57.3406,-33.0421,0.891951,0.231363,1,0
2551,289.678,492.446,57.4483,-33.2729,0.892549,0.230234,1,0
2552,289.785,492.676,57.5555,-33.5026,0.893141,0.229109,1,0
2553,289.892,492.904,57.6621,-33.7311,0.893728,0.22799,1,0
2554,289.998,493.132,57.768,-33.9586,0.89431,0.226875,1,0
2555,290.103,493.358,57.8734,-34.1849,0.894887,0.225764,1,0
2556,290.208,493.583,57.9783,-34.4101,0.895458,0.224659,1,0
2557,290.312,493.808,58.0825,-34.6342,0.896025,0.223558,1,0
2558,290.416,494.031,58.1862,-34.8572,0.896587,0.222462,1,0
2559,290.519,494.252,58.2894,-35.0791,0.897144,0.221371,1,0
2560,290.622,494.473,58.3919,-35.3,0.897697,0.220284,1,0
2561,290.724,494.693,58.494,-35.5197,0.898245,0.219202,1,0
2562,290.825,494.912,58.5954,-35.7384,0.898789,0.218125,1,0
2563,290.926,495.129,58.6964,-35.9559,0.899329,0.217053,1,0
2564,291.026,495.346,58.7968,-36.1725,0.899864,0.215985,1,0
2565,291.126,495.561,58.8967,-36.3879,0.900396,0.214923,1,0
2566,291.226,495.776,58.996,-36.6023,0.900923,0.213865,1,0
2567,291.325,495.989,59.0948,-36.8157,0.901446,0.212812,1,0
2568,291.423,496.201,59.1931,-37.0279,0.901966,0.211763,1,0
2569,291.521,496.413,59.2909,-37.2392,0.902482,0.21072,1,0
2570,291.618,496.623,59.3882,-37.4494,0.902993,0.209681,1,0
2571,291.715,496.832,59.4849,-37.6585,0.903502,0.208647,1,0
2572,291.811,497.04,59.5812,-37.8667,0.904006,0.207617,1,0
2573,291.907,497.247,59.6769,-38.0738,0.904507,0.206593,1,0
2574,292.002,497.453,59.7721,-38.2799,0.905005,0.205573,1,0
2575,292.097,497.658,59.8669,-38.4849,0.905499,0.204558,1,0
2576,292.191,497.862,59.9611,-38.689,0.90599,0.203547,1,0
2577,292.285,498.065,60.0549,-38.892,0.906478,0.202542,1,0
2578,292.378,498.267,60.1482,-39.0941,0.906962,0.201541,1,0
2579,292.471,498.468,60.241,-39.2951,0.907443,0.200544,1,0
2580,292.563,498.669,60.3333,-39.4952,0.907921,0.199553,1,0
2581,292.655,498.868,60.4251,-39.6942,0.908396,0.198566,1,0
2582,292.746,499.066,60.5165,-39.8923,0.908867,0.197583,1,0
2583,292.837,499.263,60.6074,-40.0894,0.909336,0.196606,1,0
2584,292.928,499.459,60.6978,-40.2855,0.909802,0.195633,1,0
2585,293.017,499.654,60.7878,-40.4807,0.910264,0.194664,1,0
2586,293.107,499.848,60.8773,-40.6748,0.910724,0.1937,1,0
2587,293.196,500.041,60.9664,-40.8681,0.911181,0.192741,1,0
2588,293.285,500.234,61.055,-41.0603,0.911636,0.191786,1,0
2589,293.373,500.425,61.1431,-41.2516,0.912087,0.190836,1,0
2590,293.46,500.615,61.2308,-41.442,0.912536,0.189891,1,0
2591,293.548,500.805,61.318,-41.6314,0.912982,0.18895,1,0
2592,293.635,500.993,61.4048,-41.8199,0.913425,0.188013,1,0
2593,293.721,501.181,61.4912,-42.0074,0.913866,0.187081,1,0
2594,293.807,501.367,61.5771,-42.1941,0.914304,0.186154,1,0
2595,293.892,501.553,61.6626,-42.3798,0.914739,0.185231,1,0
2596,293.977,501.738,61.7476,-42.5645,0.915172,0.184312,1,0
2597,294.062,501.922,61.8322,-42.7484,0.915602,0.183398,1,0
2598,294.146,502.105,61.9164,-42.9313,0.91603,0.182488,1,0
2599,294.23,502.287,62.0002,-43.1134,0.916456,0.181583,1,0
2600,294.313,502.468,62.0835,-43.2945,0.916879,0.180682,1,0
2601,294.396,502.648,62.1664,-43.4747,0.917299,0.179785,1,0
2602,294.479,502.827,62.2489,-43.6541,0.917717,0.178893,1,0
2603,294.561,503.006,62.331,-43.8325,0.918133,0.178005,1,0
2604,294.642,503.183,62.4126,-44.0101,0.918547,0.177122,1,0
2605,294.724,503.36,62.4939,-44.1868,0.918958,0.176243,1,0
2606,294.804,503.536,62.5747,-44.3626,0.919367,0.175368,1,0
2607,294.885,503.711,62.6552,-44.5375,0.919773,0.174497,1,0
2608,294.965,503.885,62.7352,-44.7116,0.920178,0.173631,1,0
2609,295.044,504.058,62.8148,-44.8848,0.92058,0.172768,1,0
2610,295.124,504.23,62.894,-45.0571,0.92098,0.17191,1,0
2611,295.203,504.402,62.9728,-45.2286,0.921377,0.171057,1,0
2612,295.281,504.573,63.0513,-45.3992,0.921773,0.170207,1,0
2613,295.359,504.742,63.1293,-45.569,0.922166,0.169362,1,0
2614,295.437,504.911,63.2069,-45.7379,0.922557,0.16852,1,0
2615,295.514,505.079,63.2842,-45.906,0.922946,0.167683,1,0
2616,295.591,505.247,63.361,-46.0733,0.923333,0.16685,1,0
2617,295.667,505.413,63.4375,-46.2397,0.923718,0.166021,1,0
2618,295.743,505.579,63.5136,-46.4054,0.924101,0.165196,1,0
2619,295.819,505.744,63.5893,-46.5701,0.924482,0.164375,1,0
2620,295.894,505.907,63.6646,-46.7341,0.924861,0.163559,1,0
2621,295.969,506.071,63.7396,-46.8973,0.925238,0.162746,1,0
2622,296.044,506.233,63.8142,-47.0596,0.925612,0.161937,1,0
2623,296.118,506.395,63.8884,-47.2211,0.925985,0.161132,1,0
2624,296.192,506.555,63.9622,-47.3819,0.926356,0.160331,1,0
2625,296.265,506.715,64.0357,-47.5418,0.926725,0.159534,1,0
2626,296.338,506.874,64.1088,-47.7009,0.927092,0.158741,1,0
2627,296.411,507.033,64.1815,-47.8593,0.927457,0.157952,1,0
2628,296.484,507.19,64.2538,-48.0168,0.92782,0.157167,1,0
2629,296.556,507.347,64.3258,-48.1736,0.928181,0.156386,1,0
2630,296.627,507.503,64.3975,-48.3296,0.92854,0.155609,1,0
2631,296.698,507.658,64.4688,-48.4848,0.928898,0.154835,1,0
2632,296.769,507.813,64.5397,-48.6393,0.929253,0.154065,1,0
2633,296.84,507.966,64.6103,-48.793,0.929607,0.153299,1,0
2634,296.91,508.119,64.6805,-48.9459,0.929959,0.152537,1,0
2635,296.98,508.271,64.7503,-49.098,0.930309,0.151779,1,0
2636,297.05,508.423,64.8199,-49.2495,0.930657,0.151024,1,0
2637,297.119,508.573,64.889,-49.4001,0.931004,0.150273,1,0
2638,297.188,508.723,64.9578,-49.55,0.931348,0.149526,1,0
2639,297.256,508.873,65.0263,-49.6992,0.931691,0.148782,1,0
2640,297.324,509.021,65.0945,-49.8476,0.932032,0.148042,1,0
2641,297.392,509.169,65.1623,-49.9952,0.932372,0.147306,1,0
2642,297.459,509.316,65.2297,-50.1422,0.932709,0.146574,1,0
2643,297.527,509.462,65.2968,-50.2884,0.933045,0.145845,1,0
2644,297.593,509.607,65.3636,-50.4339,0.93338,0.14512,1,0
2645,297.66,509.752,65.4301,-50.5786,0.933712,0.144398,1,0
2646,297.726,509.896,65.4962,-50.7227,0.934043,0.14368,1,0
2647,297.792,510.039,65.562,-50.866,0.934372,0.142965,1,0
2648,297.857,510.182,65.6275,-51.0086,0.934699,0.142254,1,0
2649,297.922,510.324,65.6926,-51.1505,0.935025,0.141547,1,0
2650,297.987,510.465,65.7574,-51.2917,0.935349,0.140843,1,0
2651,298.052,510.606,65.8219,-51.4322,0.935672,0.140142,1,0
2652,298.116,510.745,65.8861,-51.572,0.935992,0.139445,1,0
2653,298.18,510.884,65.9499,-51.7111,0.936312,0.138752,1,0
2654,298.243,511.023,66.0135,-51.8495,0.936629,0.138061,1,0
2655,298.306,511.161,66.0767,-51.9872,0.936945,0.137375,1,0
2656,298.369,511.298,66.1396,-52.1242,0.937259,0.136691,1,0
2657,298.432,511.434,66.2021,-52.2606,0.937572,0.136012,1,0
2658,298.494,511.57,66.2644,-52.3963,0.937883,0.135335,1,0
2659,298.556,511.705,66.3264,-52.5313,0.938193,0.134662,1,0
2660,298.618,511.839,66.388,-52.6656,0.938501,0.133992,1,0
2661,298.679,511.973,66.4494,-52.7992,0.938807,0.133326,1,0
2662,298.74,512.106,66.5104,-52.9322,0.939112,0.132662,1,0
2663,298.801,512.238,66.5712,-53.0646,0.939416,0.132002,1,0
2664,298.861,512.37,66.6316,-53.1962,0.939718,0.131346,1,0
2665,298.921,512.501,66.6917,-53.3273,0.940018,0.130692,1,0
2666,298.981,512.631,66.7516,-53.4576,0.940317,0.130042,1,0
2667,299.041,512.761,66.8111,-53.5874,0.940614,0.129395,1,0
2668,299.1,512.89,66.8703,-53.7164,0.94091,0.128752,1,0
2669,299.159,513.018,66.9293,-53.8449,0.941204,0.128111,1,0
2670,299.218,513.146,66.9879,-53.9727,0.941497,0.127474,1,0
2671,299.276,513.273,67.0463,-54.0998,0.941789,0.12684,1,0
2672,299.334,513.4,67.1043,-54.2263,0.942078,0.126209,1,0
2673,299.392,513.526,67.1621,-54.3522,0.942367,0.125581,1,0
2674,299.449,513.651,67.2196,-54.4775,0.942654,0.124956,1,0
2675,299.506,513.776,67.2768,-54.6021,0.94294,0.124335,1,0
2676,299.563,513.9,67.3337,-54.7262,0.943224,0.123716,1,0
2677,299.62,514.023,67.3904,-54.8496,0.943506,0.123101,1,0
2678,299.676,514.146,67.4467,-54.9724,0.943788,0.122488,1,0
2679,299.732,514.268,67.5028,-55.0946,0.944068,0.121879,1,0
2680,299.788,514.389,67.5586,-55.2161,0.944346,0.121273,1,0
2681,299.844,514.51,67.6141,-55.3371,0.944623,0.120669,1,0
2682,299.899,514.631,67.6693,-55.4575,0.944899,0.120069,1,0
2683,299.954,514.751,67.7243,-55.5772,0.945173,0.119472,1,0
2684,300.009,514.87,67.779,-55.6964,0.945446,0.118877,1,0
2685,300.063,514.988,67.8334,-55.815,0.945718,0.118286,1,0
2686,300.117,515.106,67.8876,-55.933,0.945988,0.117697,1,0
2687,300.171,515.224,67.9414,-56.0504,0.946257,0.117112,1,0
2688,300.225,515.341,67.995,-56.1672,0.946525,0.116529,1,0
2689,300.278,515.457,68.0484,-56.2835,0.946791,0.115949,1,0
2690,300.331,515.572,68.1015,-56.3991,0.947056,0.115373,1,0
2691,300.384,515.688,68.1543,-56.5142,0.947319,0.114799,1,0
2692,300.437,515.802,68.2068,-56.6287,0.947581,0.114228,1,0
2693,300.489,515.916,68.2591,-56.7427,0.947842,0.113659,1,0
2694,300.541,516.029,68.3111,-56.856,0.948102,0.113094,1,0
2695,300.593,516.142,68.3629,-56.9688,0.94836,0.112531,1,0
2696,300.644,516.254,68.4144,-57.0811,0.948617,0.111971,1,0
2697,300.695,516.366,68.4657,-57.1928,0.948873,0.111414,1,0
2698,300.746,516.477,68.5167,-57.3039,0.949128,0.11086,1,0
2699,300.797,516.588,68.5674,-57.4145,0.949381,0.110308,1,0
2700,300.848,516.698,68.6179,-57.5245,0.949633,0.10976,1,0
2701,300.898,516.807,68.6682,-57.634,0.949883,0.109213,1,0
2702,300.948,516.916,68.7182,-57.743,0.950133,0.10867,1,0
2703,300.998,517.025,68.7679,-57.8514,0.950381,0.108129,1,0
2704,301.047,517.133,68.8174,-57.9592,0.950628,0.107591,1,0
2705,301.096,517.24,68.8666,-58.0666,0.950874,0.107056,1,0
2706,301.145,517.347,68.9156,-58.1733,0.951118,0.106524,1,0
2707,301.194,517.453,68.9644,-58.2796,0.951361,0.105994,1,0
2708,301.243,517.559,69.0129,-58.3853,0.951603,0.105466,1,0
2709,301.291,517.664,69.0612,-58.4905,0.951844,0.104942,1,0
2710,301.339,517.769,69.1092,-58.5952,0.952084,0.104419,1,0
2711,301.387,517.873,69.157,-58.6994,0.952322,0.1039,1,0
2712,301.434,517.976,69.2046,-58.803,0.95256,0.103383,1,0
2713,301.482,518.08,69.2519,-58.9061,0.952796,0.102869,1,0
2714,301.529,518.182,69.299,-59.0088,0.953031,0.102357,1,0
2715,301.576,518.284,69.3459,-59.1109,0.953264,0.101848,1,0
2716,301.622,518.386,69.3925,-59.2125,0.953497,0.101341,1,0
2717,301.669,518.487,69.4389,-59.3135,0.953728,0.100837,1,0
2718,301.715,518.587,69.485,-59.4141,0.953959,0.100335,1,0
2719,301.761,518.688,69.5309,-59.5142,0.954188,0.0998358,1,0
2720,301.806,518.787,69.5766,-59.6138,0.954416,0.0993391,1,0
2721,301.852,518.886,69.6221,-59.7129,0.954643,0.0988448,1,0
2722,301.897,518.985,69.6674,-59.8115,0.954868,0.098353,1,0
2723,301.942,519.083,69.7124,-59.9096,0.955093,0.0978637,1,0
2724,301.987,519.181,69.7572,-60.0072,0.955316,0.0973768,1,0
2725,302.031,519.278,69.8017,-60.1044,0.955539,0.0968923,1,0
2726,302.076,519.374,69.8461,-60.201,0.95576,0.0964103,1,0
2727,302.12,519.471,69.8902,-60.2972,0.95598,0.0959306,1,0
2728,302.164,519.566,69.9341,-60.3929,0.956199,0.0954533,1,0
2729,302.208,519.661,69.9778,-60.4881,0.956417,0.0949784,1,0
2730,302.251,519.756,70.0213,-60.5828,0.956634,0.0945058,1,0
2731,302.294,519.85,70.0646,-60.6771,0.95685,0.0940356,1,0
2732,302.337,519.944,70.1076,-60.7709,0.957064,0.0935678,1,0
2733,302.38,520.038,70.1504,-60.8642,0.957278,0.0931023,1,0
2734,302.423,520.13,70.193,-60.9571,0.957491,0.092639,1,0
2735,302.465,520.223,70.2355,-61.0495,0.957702,0.0921781,1,0
2736,302.507,520.315,70.2776,-61.1415,0.957913,0.0917195,1,0
2737,302.549,520.406,70.3196,-61.233,0.958122,0.0912632,1,0
2738,302.591,520.497,70.3614,-61.324,0.95833,0.0908091,1,0
2739,302.633,520.588,70.403,-61.4146,0.958538,0.0903573,1,0
2740,302.674,520.678,70.4443,-61.5047,0.958744,0.0899077,1,0
2741,302.715,520.768,70.4855,-61.5944,0.958949,0.0894604,1,0
2742,302.756,520.857,70.5264,-61.6836,0.959154,0.0890153,1,0
2743,302.797,520.946,70.5672,-61.7724,0.959357,0.0885724,1,0
2744,302.837,521.034,70.6077,-61.8608,0.959559,0.0881318,1,0
2745,302.878,521.122,70.6481,-61.9487,0.95976,0.0876933,1,0
2746,302.918,521.21,70.6882,-62.0362,0.95996,0.087257,1,0
2747,302.958,521.297,70.7281,-62.1232,0.96016,0.0868228,1,0
2748,302.998,521.383,70.7679,-62.2098,0.960358,0.0863909,1,0
2749,303.037,521.469,70.8074,-62.296,0.960555,0.085961,1,0
2750,303.076,521.555,70.8468,-62.3817,0.960751,0.0855333,1,0
2751,303.116,521.64,70.8859,-62.4671,0.960947,0.0851078,1,0
2752,303.155,521.725,70.9249,-62.5519,0.961141,0.0846843,1,0
2753,303.193,521.81,70.9636,-62.6364,0.961334,0.084263,1,0
2754,303.232,521.894,71.0022,-62.7205,0.961527,0.0838438,1,0
2755,303.27,521.977,71.0406,-62.8041,0.961718,0.0834266,1,0
2756,303.308,522.061,71.0788,-62.8873,0.961909,0.0830115,1,0
2757,303.346,522.144,71.1168,-62.9701,0.962098,0.0825985,1,0
2758,303.384,522.226,71.1546,-63.0525,0.962287,0.0821876,1,0
2759,303.422,522.308,71.1922,-63.1345,0.962474,0.0817786,1,0
2760,303.459,522.389,71.2296,-63.2161,0.962661,0.0813718,1,0
2761,303.497,522.471,71.2669,-63.2973,0.962847,0.0809669,1,0
2762,303.534,522.551,71.3039,-63.378,0.963032,0.0805641,1,0
2763,303.57,522.632,71.3408,-63.4584,0.963216,0.0801632,1,0
2764,303.607,522.712,71.3775,-63.5383,0.963399,0.0797644,1,0
2765,303.644,522.791,71.414,-63.6179,0.963581,0.0793675,1,0
2766,303.68,522.87,71.4503,-63.6971,0.963762,0.0789727,1,0
2767,303.716,522.949,71.4865,-63.7759,0.963942,0.0785797,1,0
2768,303.752,523.028,71.5225,-63.8542,0.964122,0.0781888,1,0
2769,303.788,523.106,71.5582,-63.9322,0.9643,0.0777998,1,0
2770,303.824,523.183,71.5939,-64.0098,0.964478,0.0774127,1,0
2771,303.859,523.26,71.6293,-64.0871,0.964655,0.0770275,1,0
2772,303.894,523.337,71.6645,-64.1639,0.96483,0.0766443,1,0
2773,303.929,523.414,71.6996,-64.2404,0.965005,0.0762629,1,0
2774,303.964,523.49,71.7345,-64.3164,0.96518,0.0758835,1,0
2775,303.999,523.565,71.7693,-64.3921,0.965353,0.075506,1,0
2776,304.034,523.641,71.8038,-64.4674,0.965525,0.0751303,1,0
2777,304.068,523.716,71.8382,-64.5424,0.965697,0.0747565,1,0
2778,304.102,523.79,71.8724,-64.617,0.965867,0.0743845,1,0
2779,304.136,523.865,71.9065,-64.6912,0.966037,0.0740144,1,0
2780,304.17,523.938,71.9404,-64.765,0.966206,0.0736462,1,0
2781,304.204,524.012,71.9741,-64.8384,0.966374,0.0732798,1,0
2782,304.237,524.085,72.0076,-64.9115,0.966542,0.0729152,1,0
2783,304.271,524.158,72.041,-64.9843,0.966708,0.0725524,1,0
2784,304.304,524.23,72.0742,-65.0566,0.966874,0.0721914,1,0
2785,304.337,524.302,72.1072,-65.1287,0.967039,0.0718322,1,0
2786,304.37,524.374,72.1401,-65.2003,0.967203,0.0714749,1,0
2787,304.403,524.445,72.1728,-65.2716,0.967366,0.0711192,1,0
2788,304.435,524.516,72.2054,-65.3426,0.967528,0.0707654,1,0
2789,304.467,524.587,72.2378,-65.4131,0.96769,0.0704133,1,0
2790,304.5,524.657,72.27,-65.4834,0.96785,0.070063,1,0
2791,304.532,524.727,72.3021,-65.5533,0.96801,0.0697144,1,0
2792,304.564,524.796,72.334,-65.6228,0.96817,0.0693675,1,0
2793,304.595,524.865,72.3657,-65.692,0.968328,0.0690224,1,0
2794,304.627,524.934,72.3973,-65.7609,0.968485,0.068679,1,0
2795,304.658,525.003,72.4288,-65.8294,0.968642,0.0683373,1,0
2796,304.69,525.071,72.4601,-65.8975,0.968798,0.0679973,1,0
2797,304.721,525.139,72.4912,-65.9654,0.968954,0.067659,1,0
2798,304.752,525.206,72.5222,-66.0329,0.969108,0.0673223,1,0
2799,304.783,525.273,72.553,-66.1,0.969262,0.0669874,1,0
2800,304.813,525.34,72.5836,-66.1668,0.969415,0.0666541,1,0
2801,304.844,525.407,72.6141,-66.2333,0.969567,0.0663225,1,0
2802,304.874,525.473,72.6445,-66.2995,0.969718,0.0659925,1,0
2803,304.904,525.539,72.6747,-66.3653,0.969869,0.0656641,1,0
2804,304.934,525.604,72.7048,-66.4308,0.970019,0.0653374,1,0
2805,304.964,525.669,72.7347,-66.496,0.970168,0.0650124,1,0
2806,304.994,525.734,72.7644,-66.5608,0.970316,0.0646889,1,0
2807,305.024,525.799,72.794,-66.6254,0.970464,0.064367,1,0
2808,305.053,525.863,72.8235,-66.6896,0.970611,0.0640468,1,0
2809,305.082,525.927,72.8528,-66.7534,0.970757,0.0637281,1,0
2810,305.112,525.99,72.882,-66.817,0.970903,0.0634111,1,0
2811,305.141,526.054,72.911,-66.8803,0.971048,0.0630956,1,0
2812,305.17,526.117,72.9399,-66.9432,0.971192,0.0627816,1,0
2813,305.198,526.179,72.9686,-67.0058,0.971335,0.0624693,1,0
2814,305.227,526.242,72.9972,-67.0681,0.971478,0.0621585,1,0
2815,305.255,526.304,73.0257,-67.1302,0.971619,0.0618492,1,0
2816,305.284,526.365,73.054,-67.1918,0.971761,0.0615415,1,0
